doc_chembl_id	smarts	fraction_of_average_molecule_size
CHEMBL4382286	[#8]=&!@[#7](-&!@[#8])-&!@[#6]1=,:;@[#6](-&!@[#6]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-,:;@[#7]-,:;@[#6]2-,:;@[#7]-,:;@1-,:;@[#6]=,:;@[#6](-,:;@[#6]=,:;@[#6]-,:;@2-&!@[#6,#16])-&!@[#17]	0.7757575757575758
CHEMBL4385603	[#6]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#8]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6]2:&@[#6]:&@[#7]:&@[#6]3:&@[#6]:&@2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@3-&!@[#6]2:&@[#6](-&!@[#6]):&@[#7]:&@[#7](:&@[#6]:&@2-&!@[#6])-&!@[#6])-&!@[#17]):&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#17])-&!@[#6]	0.6856240126382306
CHEMBL4385604	[#6]-&!@[#7]1:&@[#6]:&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#7]:&@[#6]:&@[#7]:&@[#6]:&@2-&!@[#7])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6](:&@[#8]:&@[#7]:&@1)-&!@[#6](-&!@[#6])(-&!@[#6])-&!@[#6]	0.881688018085908
CHEMBL4385622	[#6]-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6](-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-,:;@[#8,#6]-,:;@[#6,#8]-,:;@[#6]1:&@[#6]-,:;@2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.5366917889726299
CHEMBL4387708	[#6,#7,#8]-,=;!@[#8,#6,#16]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#16]:&@[#6](:&@[#7]:&@2)-&!@[#7]	0.5239616613418531
CHEMBL4387709	[#7,#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6,#8]):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.585787451984635
CHEMBL4387734	[#7,#6,#8]-&!@[#6,#7]1:,-;@[#6,#7,#8]:,-;@[#6]:,-;@[#6,#7]:,-;@[#7,#6]:,-;@[#6,#7]:,-;@[#6,#7]:,-;@[#7,#6]:&@[#6,#7]:,-;@1	0.31941031941031944
CHEMBL4390688	[#6,#8,#9,#17]-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6]2:&@[#6](:&@[#6,#7]:&@1):&@[#7]:&@[#6](:&@[#7]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6,#7]:&@[#6]:&@1)-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#7,#6]:,-;@[#6]:,-;@1	0.6891252955082743
CHEMBL4396869	[#6]1:&@[#7,#6]:&@[#6](-&!@[#7,#6,#8,#16]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#6]-,=;!@[#8,#6,#7]):&@[#7,#6]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#17]	0.8307692307692308
CHEMBL4402562	[#8,#6,#7]=,-;!@[#6,#16](-,=;!@[#8,#6,#7])-,=;!@[#6,#7,#8]	0.19568345323741007
CHEMBL4406807	[#8,#6]=,-;!@[#6](-&!@[#7]-&!@[#6]1-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@[#6]-&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-,=;!@[#6,#8]	0.490520371117386
CHEMBL4406821	[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7,#6]-&!@[#6,#7]-&!@[#6]-&!@[#6]-&!@[#7,#6]-,=;!@[#6,#7,#8]	0.43090007087172216
CHEMBL4406916	[#8]=&!@[#6]1:&@[#7]:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#35,#6,#7,#8,#17])-&!@[#7]1-&@[#6]-&@[#6]-&@[#7,#6](-&@[#6]-&@[#6]-&@1)-&!@[#6]-&!@[#6]	0.6592964824120603
CHEMBL4414648	[#7,#6]-&!@[#6,#7,#16]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#8]	0.5070422535211268
CHEMBL4422661	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6]:&@[#6](:&@[#6](:&@[#7]:&@2)-&!@[#7]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#7]-&!@[#6])-&!@[#6]1:&@[#7]:&@[#6](:&@[#7]:&@[#8]:&@1)-&!@[#6]	0.7742257742257742
CHEMBL4428053	[#6,#7,#8,#16]-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6](:&@[#6,#7](:&@[#6]:&@1)-&!@[#17,#6,#8,#9])-,=;!@[#17,#6,#8,#9]	0.34686854783207155
CHEMBL4428063	[#6,#8]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]):&@[#7]:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6]	0.7390029325513197
CHEMBL4431312	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6,#7]:&@1):&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2)-&!@[#6]1:&@[#7]:&@[#7](:&@[#6]2:&@[#6]:&@1:&@[#6](:&@[#7]:&@[#6]:&@[#7]:&@2)-&!@[#7])-&!@[#6]-&!@[#6]	0.780114722753346
CHEMBL4477206	[#6,#8,#17]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#7]:&@[#6](:&@[#16]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6,#8,#17])-&!@[#7]-&!@[#6]	0.566546762589928
CHEMBL4477209	[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6,#7]:&@[#6](:&@[#7,#6]:&@2)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]	0.5787671232876713
CHEMBL4602676	[#6,#7]1:,-;@[#6,#7]:,-;@[#7,#6]:,-;@[#6,#7]:,-;@[#6](:,-;@[#6,#7]:,-;@1)-&!@[#8,#6]-&!@[#6,#8]-&!@[#6]1-,:;@[#6,#7]-,:;@[#6,#7]-,:;@[#6]-,:;@[#6,#7]-,:;@[#7,#6]-,:;@1	0.8156638013371537
CHEMBL4602695	[#6]1:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6,#7]:&@[#6]:&@1-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]-&!@[#6]):&@[#7,#6]:&@[#6]:&@[#6,#7]:&@1	0.5291970802919708
CHEMBL4602710	[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#6]2:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6]:&@[#6,#7]:&@2):&@[#6]:&@[#7]2:&@[#6]:&@1:&@[#7]:&@[#6]:&@[#6]:&@2	0.6764705882352942
CHEMBL4602728	[#8,#6,#7,#9]-&!@[#6]1:&@[#7,#6]:&@[#6]:&@[#6]:&@[#7,#6]:&@[#6]:&@1-&!@[#7]-&!@[#6]1:,-;@[#6,#7]:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@[#6]:,-;@1	0.6494500239120038
CHEMBL4602732	[#6]-&!@[#7]1:&@[#7]:&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#7]:&@[#6]:&@[#7]:&@[#6]:&@2-&!@[#7])-&!@[#8]-&!@[#6]1:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#6](:&@[#6,#7]:&@1)-&!@[#17,#6,#8,#9,#16]	0.7586805555555555
CHEMBL4610036	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]2-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@2)-&!@[#6]-&!@[#6]):&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#8]-&!@[#6])-&!@[#8]-&!@[#6]	0.6658756525866161
CHEMBL4613290	[#6,#7]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@1-&!@[#6]):&@[#6]:&@[#6]:&@[#16]:&@2	0.3744493392070484
CHEMBL4616632	[#8]=,-;!@[#6](-,=;!@[#8])-&!@[#6]1:&@[#7,#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1-&@[#8]-&@[#5](-&@[#6]-,=;@[#6]-&@2)-&!@[#8]	0.6703499079189688
CHEMBL4616720	[#6]-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#7]-&@1-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#8])-&!@[#6]-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1	0.6275303643724697
CHEMBL4619752	[#6]-&!@[#6](-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1-&!@[#17,#6,#9])-&!@[#17,#6])-&!@[#6]1:&@[#16]:&@[#6](:&@[#7]:&@[#6]:&@1-&!@[#6](=,-;!@[#8,#7])-,=;!@[#7,#8])-&!@[#6,#7]-,=;!@[#7,#6,#8])-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]	0.6865148861646235
CHEMBL4619772	[#8,#7]=,-;!@[#6](-,=;!@[#7,#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6,#7,#8]-&@[#6]-&@[#6]-&@1	0.5875
CHEMBL4622971	[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6](-,=;!@[#7,#8])=,-;!@[#8,#7]):&@[#6]:&@[#7](:&@[#6]:&@1=&!@[#8])-&!@[#6]-&!@[#6]1:,-;@[#6,#7]:,-;@[#6]:,-;@[#6,#7,#8]:,-;@[#6,#7,#8]:,-;@[#6,#7,#8]:,-;@1	0.8287153652392948
CHEMBL4622974	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]2:&@[#6]:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@2-&!@[#6,#7,#8,#9,#17])-&!@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#7,#6,#8]):&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#9,#8])-&!@[#8]-&!@[#6]	0.7762557077625571
CHEMBL4622975	[#8]=&!@[#6](-&!@[#8])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5173652694610779
CHEMBL4622978	[#8]=&!@[#6,#16](-&!@[#7]-&!@[#6]1:&@[#7,#16]:&@[#6]:&@[#6]:&@[#16,#7,#8]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7,#6]:&@[#6]:&@1	0.5524769101595298
CHEMBL4627393	[#8]=&!@[#16](=&!@[#8])(-&!@[#7]-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#8]-&@[#6]-&@[#6]-&@[#6]-&@2-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#7,#6])-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]	0.7152682255845942
CHEMBL4665641	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6](:&@[#7]:&@[#6](:&@[#7]:&@2)-&!@[#6,#7])-&!@[#7]1-&@[#6]-&@[#6]-&@[#8,#7]-&@[#6]-&@[#6]-&@1-&!@[#6]	0.4831712789827973
CHEMBL4665751	[#8]=&!@[#6](-&!@[#8])-&!@[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#8])-&!@[#6]#&!@[#6]-&!@[#6]	0.671604938271605
CHEMBL4665798	[#8,#6,#7]=,-;!@[#6]-&!@[#6]-&!@[#16]-&!@[#6]1:&@[#7]:&@[#6,#7]:&@[#6]:&@[#7]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6569744597249508
CHEMBL4673243	[#8]=&!@[#6]1:&@[#7]:&@[#6](-&!@[#8,#6,#7]-&!@[#6]-&!@[#6]):&@[#6]:&@[#6]2:&@[#7]:&@1-&@[#6]-&@[#6]-&@[#6]1:&@[#6]-&@2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6493987049028677
CHEMBL4673285	[#6]-&!@[#8]-&!@[#6]1:&@[#6,#7]:&@[#6](-&!@[#7,#6]-&!@[#6,#7]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@2-&!@[#6,#35])-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#6,#7]:&@[#6]:&@[#6]:&@1-&!@[#6]-&!@[#7]-&!@[#6]-&!@[#6]-&!@[#7,#6,#8]	0.7270175438596491
CHEMBL4680107	[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6,#7]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6,#7]:&@[#6]:&@1	0.764367816091954
CHEMBL4680144	[#6]-&!@[#6]-&!@[#7]1:&@[#6](=&!@[#8]):&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]2:&@[#7]:&@[#7]:&@[#6]:&@[#16]:&@2):&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#8]	0.7946768060836501
CHEMBL4680224	[#7]#&!@[#6]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9])-&!@[#7]1-&@[#6](=&!@[#8,#16])-&@[#6,#7]2-&@[#7,#6](-&@[#6]-&@1=&!@[#16,#8])-&@[#6]-,:;@[#6]:,-;@[#6]:&@[#6]:&@[#6]:&@[#6]:,-;@[#6]-,:;@[#6]-&@2	0.831493317838466
CHEMBL4680243	[#6]-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#7,#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1(-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6])-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@1	0.4122098890010091
CHEMBL4699517	[#6]-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#6]12-&@[#8]-&@[#6]-&@[#6]34-&@[#6]-&@1-&@[#6](-&@[#6](-&@[#8]-&@[#6]-&@3-&@[#6]-&@[#6]1-&@[#6](-&@[#6]-&@4-&@[#6](-&@[#6]-&@2-&!@[#8])-&!@[#8])(-&!@[#6])-&@[#6]-&@[#6](=&!@[#8])-&@[#6](=&@[#6]-&@1-&!@[#6])-&!@[#8]-&!@[#6]=,-;!@[#8,#6])=&!@[#8])-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#6]=&!@[#6](-&!@[#6])-&!@[#6]	0.8445308162132148
CHEMBL4699579	[#6]-&!@[#6]-&!@[#6](-&!@[#6])-&!@[#6](-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#7]-&!@[#6]-,=;!@[#6,#8])-&!@[#6](-&!@[#6])-&!@[#6])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6](-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6](-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6](-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]-,=;!@[#8,#6])-&!@[#6](-&!@[#6])-&!@[#8])-&!@[#6](-&!@[#6])-&!@[#6]-&!@[#6])-&!@[#6](-&!@[#6])-&!@[#6]	0.2903566153196877
CHEMBL4699642	[#6]-&!@[#7]1:&@[#6]2:&@[#6]:&@[#6](-&!@[#7,#6]3-&@[#6]-&@[#6]-&@[#7,#6]-&@[#6]-&@[#6]-&@3):&@[#6]:&@[#6]:&@[#6]:&@2:&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#7]:&@[#6]1:&@[#6]:&@2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]#&!@[#7])=&!@[#8]	0.805045871559633
CHEMBL4699666	[#6]-&!@[#7,#6]-&!@[#6](-&!@[#6,#7]-&!@[#6]-&!@[#6]-&!@[#7]-&!@[#6](=,-;!@[#7,#6,#8])-,=;!@[#7,#6,#8])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6](-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7]-&!@[#6](=&!@[#7])-&!@[#7])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6](-&!@[#6]-,=;!@[#6,#8])-&!@[#6](=,-;!@[#8,#6,#7])-,=;!@[#7,#6,#8]	0.27149321266968324
CHEMBL4706478	[#6,#8]1:,-;@[#7,#6]:,-;@[#6]:,-;@[#6,#7](:,-;@[#6]:,-;@[#7,#6]:,-;@1)-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7,#6]2-,:;@[#6]-,:;@[#6,#7]-,:;@[#8,#6]-,:;@[#6,#7]-,:;@[#6]-,:;@2):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#7,#6]:&@[#6]:&@[#7]:&@2-&!@[#6]-&!@[#6]-&!@[#6,#7]-&!@[#6]=,-;!@[#8,#6]	0.7942497753818508
CHEMBL4706486	[#6]1=,-,:;@[#6]-&@[#6]=&@[#6]2-&@[#6](-&@[#6]-&@1=&!@[#8])(-&@[#6]1:&@[#6](:&@[#6](:&@[#6](:&@[#6](:&@[#6]:&@1-&@[#8]-&@2)-&!@[#6](-&!@[#6])=&!@[#8])-&!@[#8])-&!@[#6])-&!@[#8])-&!@[#6]	0.6274165202108963
CHEMBL4706549	[#6]-&!@[#7,#6]1-,:;@[#6]-,:;@[#6,#8]-,:;@[#6]2:&@[#6](-,:;@[#6]-,:;@1=&!@[#8]):&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#8]-&!@[#6]-&!@[#6]-&!@[#6,#7,#8,#9]	0.5156092648539778
CHEMBL4715815	[#7,#6]1-&@[#6,#7]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#6]-&!@[#7]1:&@[#6,#7]:&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#7]:&@[#6]:&@[#7]:&@[#6]:&@2-&!@[#7])-&!@[#6]	0.5681063122923588
CHEMBL4715818	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#7]:&@[#6]:&@[#7]:&@[#6](:&@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#17,#9])-&!@[#9,#6,#8]	0.7104194857916103
CHEMBL4715854	[#7,#9]#,-;!@[#6]-&!@[#6]1:&@[#6]:&@[#6,#7]:&@[#6](:&@[#7,#6]:&@[#6,#7]:&@1)-&!@[#7]-&!@[#6](=,-;!@[#8,#6,#7])-,=;!@[#7,#6,#8]	0.3810270482163857
CHEMBL4715869	[#6,#9]-&!@[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#7]:&@[#7](:&@[#6]:&@1)-&!@[#6](-&!@[#6])-&!@[#6])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6,#7]:&@1	0.6779661016949152
CHEMBL4715876	[#6]-&!@[#6](-&!@[#7]-&!@[#6]1:&@[#6,#7]:&@[#6]:&@[#7]:&@[#6]:&@[#7,#6]:&@1)-&!@[#6]1:&@[#6,#7]:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6]:&@[#6]:&@[#7,#6]:&@[#6]:&@[#6,#7]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7736516357206011
CHEMBL4725344	[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#7]:&@[#6]1:&@[#6]:&@2:&@[#6](:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#8]-&!@[#6]-&!@[#6]	0.5950413223140496
CHEMBL4732177	[#6]-&!@[#6,#7]-&!@[#6,#7]-&!@[#6](-&!@[#7,#6]-&!@[#6](=,-;!@[#8,#6])-&!@[#6])-&!@[#6](=,-;!@[#8,#6])-&!@[#8,#6,#7]	0.1414050822122571
CHEMBL4732199	[#8]=&!@[#6]1-&@[#7]-&@[#6]-&@[#6]-&@[#6]-&@12-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@2)-&!@[#6]1:&@[#6](-&!@[#17]):&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1-&!@[#6,#7]	0.6544885177453027
CHEMBL4765233	[#6]-&!@[#7]1:&@[#7]:&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#7]:&@[#6]:&@[#7]:&@[#6]:&@2-&!@[#7])-&!@[#6]#&!@[#6]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6,#7]-&!@[#7,#6]-,=;!@[#6,#8]):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6,#17]	0.5934065934065934
CHEMBL4765243	[#7,#16]-,=;!@[#6](=,-;!@[#16,#7])-&!@[#7]-&!@[#7]=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#8,#35])-&!@[#8]	0.6469833119383825
CHEMBL4765349	[#6]-&!@[#6]-&!@[#6](=&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#9])-&!@[#8]-&!@[#6]1:&@[#6,#7]:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1	0.6908979841172878
CHEMBL4765382	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#7,#6]-,=;!@[#6,#7,#8]	0.6417112299465241
CHEMBL4765452	[#6,#7,#16]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#7]:&@[#7]:&@[#6]:&@2-&!@[#6]	0.3027522935779816
CHEMBL4765483	[#6,#7,#8,#16]-,=;!@[#6,#15](=,-;!@[#8,#6,#7,#16])-&!@[#6]1=&@[#6](-&!@[#6])-&@[#7]-,=;@[#6](-&@[#7]-&@[#6]-&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6,#8,#16]:&@[#16,#6,#8]:&@1)=,-;!@[#8,#16]	0.8116646415552856
CHEMBL4808167	[#6]-&!@[#6]1-&@[#6]2:&@[#7]:&@[#6](:&@[#6]:&@[#7]:&@2-&@[#6]-&@[#6]-&@[#7]-&@1-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#7,#6])-&!@[#6,#7,#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7110609480812641
CHEMBL4808175	[#6,#8,#9]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6,#7]1-,:;@[#6,#7]-,=,:;@[#6](=,-,:;@[#7,#6]-,:;@[#7,#6]-,:;@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=,-;!@[#8,#7,#9])-,=;!@[#8,#7,#9])-&!@[#6]	0.7329986307622091
CHEMBL4808187	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#8]-&!@[#6]-&!@[#6](-&!@[#6,#7,#9])-&!@[#7,#6,#9]	0.5723029839326703
CHEMBL4808205	[#6]-&!@[#6]-&!@[#7,#8]-&!@[#6,#16](=&!@[#8])-&!@[#6]-&!@[#7]1:&@[#7]:&@[#7]:&@[#6]2:&@[#6](:&@[#6]:&@1=&!@[#8]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.660595021250759
CHEMBL4813947	[#8,#6,#7]=,-,#;!@[#6,#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#16,#7]:&@[#6](:&@[#7,#16]:&@2)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6,#7]:&@[#6](:&@[#6](:&@[#7,#6]:&@1)-&!@[#17,#35])-&!@[#17,#6,#35]	0.7769314472252448
CHEMBL4813953	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1)-&@[#6]-&@[#6](-&@[#6]-&@2)-&!@[#6]-&!@[#6]1(-&!@[#9])-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.830791575889615
