assay_chembl_id	smarts	fraction_of_average_molecule_size
CHEMBL1247376	[#6,#7]-&!@[#7,#6]-&!@[#6,#8]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7093184979137691
CHEMBL1251643	[#6,#7,#8,#9,#17]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#16]:&@[#6](:&@[#7]:&@1)-&!@[#7]-&!@[#7]=&!@[#6]	0.712461695607763
CHEMBL1250704	[#8,#7]-,=;!@[#6]-&!@[#6](-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6,#7]:,-;@1)-&!@[#6]1-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@[#7,#6]-,:;@1	0.7100059916117435
CHEMBL1260559	[#6,#8]1:,-;@[#6,#8]:,-;@[#6,#8]:,-;@[#6]2:&@[#6](:,-;@[#6]:,-;@1):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#8,#6]-&!@[#6,#8]	0.6661466458658346
CHEMBL1261133	[#8]-&!@[#6](-&!@[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#16]:&@1)-&!@[#8,#6,#7,#16])(-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9])-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]	0.5384126984126985
CHEMBL1261324	[#8]-&!@[#6](-&!@[#6]-&!@[#7]-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#7]:&@[#6]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6,#16]:&@[#6]:&@[#16,#6]:&@2)-&!@[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7905405405405406
CHEMBL1261609	[#6]-&!@[#6,#7,#8]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1-&!@[#6]	0.30257320319432124
CHEMBL1273970	[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6](-&@[#7]=&@[#6]-&@1-&!@[#7])(-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#8]-&!@[#6](-&!@[#9])-&!@[#9]	0.8186915887850467
CHEMBL1286959	[#6]-&!@[#6]1:&@[#6]2:&@[#6](=&!@[#8]):&@[#7](:&@[#7]:&@[#6]:&@2:&@[#6]:&@[#6](:&@[#7]:&@1-&!@[#6,#7])=&!@[#8])-&!@[#6]	0.493564633463906
CHEMBL1638622	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]2(-&@[#6]-&@[#6]-&@1)-&@[#6](=&!@[#8])-&@[#7](-&@[#6]-&@[#7]-&@2-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]-&!@[#6](=,-;!@[#8,#7])-,=;!@[#7,#8]	0.7059571761712953
CHEMBL1639368	[#6,#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]1=&@[#7]-&@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2-&@[#7]-&@[#6](-&@[#6]-&@1)=&!@[#8])-&!@[#6]#,-;!@[#6,#9]	0.687689508793208
CHEMBL1657811	[#7,#6,#15,#16,#17,#35]-&!@[#6]1:&@[#7,#8,#16]:&@[#6](:&@[#6,#7]:&@[#16,#6,#7]:&@1)-&!@[#6,#7]1:&@[#6,#7]:&@[#6]:&@[#6,#16]:&@[#8,#6,#7,#16]:&@1	0.5347738014854828
CHEMBL1664219	[#6,#7]-&!@[#6,#7,#8]-,=;!@[#6]-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5680473372781065
CHEMBL1664806	[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6](-&@[#7]=&@[#6]-&@1-&!@[#7])(-&!@[#6]1:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6]:&@1)-&!@[#6]1-,:;@[#6]-,:;@[#6]-,:;@[#6,#7]-,:;@[#6]-,:;@[#6]-,:;@1	0.7224563515954244
CHEMBL1664180	[#6,#8]-,=;!@[#6](=,-;!@[#8,#6])-&!@[#7]-&!@[#6]1:&@[#6,#7]:&@[#6](-&!@[#6]):&@[#7,#6]:&@[#6](:&@[#7]:&@1)-&!@[#6]	0.45307443365695793
CHEMBL1670560	[#6,#7,#8]-,=,#;!@[#7,#6,#8,#16]-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6,#7,#8]:,-;@[#6,#7]:,-;@[#7,#6]:,-;@1	0.2713414634146341
CHEMBL1676103	[#6,#7,#8,#9,#16]-,=;!@[#6,#7]1=,-,:;@[#6,#7]-,:;@[#6,#7]-,=,:;@[#6,#7]-,=,:;@[#7,#6]-,=,:;@[#6,#7,#8]-,:;@1	0.26610348468848993
CHEMBL1685145	[#6]-&!@[#7](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#6]1(-&!@[#6])-&@[#6]-&@[#6]-&@1-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7,#6](-&@[#6]-&@[#6]-&@1)-&!@[#16,#6,#7]=,-;!@[#8,#6,#16]	0.6062550120288692
CHEMBL1687250	[#6]-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#7]=&@[#6](-&@[#6]-&@[#6]-&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.6293706293706294
CHEMBL1685113	[#8,#7]=,#;!@[#6]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#35,#6,#9,#17]):&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#8])-&!@[#6](=&!@[#8])-&!@[#7,#6]-,=;!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.8430913348946136
CHEMBL1767925	[#8,#6]=,-;!@[#6](-,=;!@[#6,#8])-&!@[#6]1-,:;@[#6,#7]-,:;@[#6,#7]:&@[#6]-,:;@[#6,#8]-,:;@1	0.28411214953271025
CHEMBL1772317	[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6,#7](:,-;@[#6]:,-;@[#6]:,-;@1)-&!@[#6,#7]-&!@[#7,#6]1:&@[#6]:&@[#6]:&@[#6,#7](:&@[#6]:&@[#6]:&@1)-&!@[#7,#6]	0.35155096011816844
CHEMBL1775865	[#6,#16]-&!@[#16,#6,#7,#8]-&!@[#6]1:&@[#7,#6]:&@[#6,#7]:&@[#6]:&@[#6](:&@[#7,#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#16]:&@[#6](:&@[#7]:&@2)-&!@[#7]-&!@[#6](-&!@[#6])=&!@[#8]	0.7160424818334266
CHEMBL1786558	[#6]-&!@[#6,#16]-&!@[#8,#7]-&!@[#6,#16](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#17,#6,#35])-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]	0.7160053499777084
CHEMBL1798351	[#35,#6,#7,#8,#9,#16,#17]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#7,#6]:&@[#6]:&@[#7,#6]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6541850220264317
CHEMBL1803461	[#6,#7,#8]-,=;!@[#16](=&!@[#8])(=,-;!@[#8,#6,#7])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):,-;@[#6]:,-;@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@[#7,#6]:&@[#6]:,-;@[#6]:,-,=;@[#6]:,-;@2	0.6811145510835913
CHEMBL1805140	[#6,#7,#8,#9,#16,#17,#35]-,=;!@[#6,#7]1:,-;@[#6,#7]:,-;@[#6,#7]:,-;@[#6,#7,#8]:,-;@[#6,#7]:,-,=;@[#6,#7]:,-;@1	0.28502994011976046
CHEMBL1803626	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6]-&!@[#6,#7]-&!@[#6]1(-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&@[#6]-&@[#6]-&@[#8,#7,#16]-&@[#6]-&@[#6]-&@1	0.8176820888685296
CHEMBL1809811	[#6]-&!@[#8,#6,#7]-&!@[#6](=&!@[#8])-&!@[#6,#7]1:&@[#7]:&@[#7,#6](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6](-,=;!@[#6,#8])=,-;!@[#8,#6]	0.6687306501547987
CHEMBL1827040	[#6,#7,#8]-,=;!@[#16](=&!@[#8])(=,-;!@[#8,#6,#7])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#9,#6,#8,#17])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#7]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6]:&@[#6,#7]:&@[#7]:&@2	0.8149606299212598
CHEMBL1825812	[#6,#9,#17]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8,#6,#16]-&!@[#6]1:&@[#6](-&!@[#6](=&!@[#8])-&!@[#7]2-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@2):&@[#6]2:&@[#6](:&@[#7]:&@1-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1):&@[#6]:&@[#6,#7]:&@[#6]:&@[#7,#6]:&@2	0.9286492374727668
CHEMBL1832646	[#6,#7,#8,#16]-&!@[#6,#7]1:,-,=;@[#6,#7]:,-;@[#6,#7,#8]:,-;@[#6,#7]:,-,=;@[#6,#7]:,-;@[#6,#7]:,-,=;@1	0.291497975708502
CHEMBL1833735	[#6,#8]-,=;!@[#6](=,-;!@[#8,#6])-&!@[#7]-&!@[#6](-&!@[#6]-&!@[#6])-&!@[#6]1:&@[#7]:&@[#6]2:&@[#6,#8,#16]:&@[#6,#7]:&@[#16,#6,#7,#8]:&@[#6]:&@2:&@[#6](:&@[#7]:&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@1)=&!@[#8]	0.6923076923076924
CHEMBL1837593	[#6]-&!@[#6]-&!@[#7]1-&@[#6](-&!@[#6])=&@[#7]-&@[#6]2:&@[#6](-&@[#6]-&@1-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1):&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#17,#6,#35,#53]	0.732738374823861
CHEMBL1837907	[#8]=&!@[#6](-&!@[#6]-&!@[#7,#8,#16]-&!@[#6]1:,=;@[#7]:,-;@[#7,#6,#8]:,-;@[#6]2:&@[#6]:,-;@1:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9])-&!@[#7]-&!@[#6]1-&@[#6]-&@[#7](-&@[#6]-&@1)-&!@[#6]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#8,#6,#7]	0.8313425704730053
CHEMBL1912922	[#8]=&!@[#6](-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#7](-&!@[#6]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#6]2:&@[#6](:&@[#6]:&@1=&!@[#8]):&@[#7]:&@[#6](:&@[#6]:&@[#6]:&@2)=,-;!@[#8]	0.8110344827586207
CHEMBL1919838	[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]):&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@1:&@[#8,#16]:&@2	0.6696428571428572
CHEMBL1919015	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@2	0.765625
CHEMBL1918960	[#6]-&!@[#6]1:&@[#7]:&@[#6](:&@[#6]2:&@[#7]:&@1:&@[#6]1:&@[#7,#6]:&@[#6](:&@[#6]:&@[#6]:&@[#6]:&@1:&@[#7]:&@[#6]:&@2-&!@[#6])-&!@[#8,#6,#7,#9,#17])-&!@[#6]	0.6644618159951894
CHEMBL1924273	[#7,#6]-&!@[#6](-&!@[#6,#7])(-&!@[#6](=&!@[#8])-&!@[#8]-&!@[#6]1-&@[#6]-&@[#6,#7]-&@[#7,#6]-&@[#6,#7]-&@[#6]-&@1)-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6,#16]:,-;@[#6]:,-;@[#6]:,-;@1	0.553223388305847
CHEMBL1936453	[#8]=&!@[#6](-&!@[#7]-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1)-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#16,#6](=,-;!@[#8,#6])-,=;!@[#6,#8]	0.7090319091400757
CHEMBL1947471	[#6]-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#6]1-&@[#6](-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&@[#6]-&@[#6]2-&@[#7]-&@[#6]-&@1-&@[#6]-&@[#6]-&@2	0.7589498806682577
CHEMBL1961096	[#6,#7,#8,#9]-&!@[#6,#8,#16]-&!@[#6]1:&@[#7]:&@[#6]2:&@[#7](:&@[#7]:&@1):&@[#6](:&@[#6]:&@[#6](:&@[#7]:&@2)-&!@[#6])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.8178477690288715
CHEMBL2020643	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#7]:&@[#6]:&@[#7]:&@[#6](:&@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6])-&!@[#7,#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#35,#6,#7,#9,#17]	0.7294736842105263
CHEMBL2019386	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#6])-&!@[#6]-&!@[#7]-&!@[#6]-&!@[#6](-&!@[#6]-&!@[#8,#6])-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#7,#6]-&!@[#6,#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]	0.8053691275167785
CHEMBL2021107	[#6]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#17,#6,#7,#8]	0.6689091782796732
CHEMBL2024743	[#7]-&!@[#6]-&!@[#6]-&!@[#16,#6,#7,#8]-&!@[#6](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)(-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.8858108108108108
CHEMBL2039538	[#6,#8]-,=;!@[#6](=,-;!@[#8,#6])-&!@[#7](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6,#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]1:&@[#7]:&@[#7]:&@[#7]:&@[#7]:&@1	0.7808219178082192
CHEMBL2044533	[#7,#8]-,=;!@[#6](=,-;!@[#8,#7])-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6](-&!@[#6]-&!@[#6]3:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@3):&@[#7]:&@[#7]:&@[#6]:&@2:&@[#6]:&@[#6]:&@1-&!@[#8]	0.6949806949806949
CHEMBL2049562	[#6]-&!@[#6,#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6](:&@[#6]:&@1)-&!@[#6]-&!@[#7]-&!@[#6]1-&@[#6]-&@[#16](=&!@[#8])(=&!@[#8])-&@[#6]-&@[#6](-&@[#6]-&@1-&!@[#8])-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7,#6]:&@[#6]:&@1	0.7337095946639302
CHEMBL2051535	[#6]-&!@[#6]-&!@[#16]-&!@[#6]1:&@[#7]:&@[#6]2:&@[#6](:&@[#7]:&@1-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#8]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6291079812206573
CHEMBL2050319	[#8,#7]=,-;!@[#6](-&!@[#6]1:&@[#6,#7]:&@[#6]2:&@[#6](:&@[#7,#6,#8,#16]:&@1):&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@2)-,=;!@[#7,#8]	0.6094100074682599
CHEMBL2073616	[#6]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#7]):&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7](:&@[#7,#6]:&@[#7,#6]:&@2)-&!@[#6]-&!@[#6]	0.5465909090909091
CHEMBL2091160	[#6,#7,#8]=,-,#;!@[#6]-,=;!@[#6,#8]-,=;!@[#7,#6]-&!@[#6,#7]1:,-;@[#6,#7]:,-;@[#6]:,-;@[#6,#7](:,-;@[#6]:,-;@[#6,#7]:,-;@1)-&!@[#16](=,-;!@[#8,#6])(=&!@[#8])-,=;!@[#7,#6,#8]	0.47439759036144574
CHEMBL2094249	[#6]-&!@[#6]1:&@[#7]:&@[#7,#8]:&@[#6](:&@[#6]:&@1-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.8601769911504424
CHEMBL2155533	[#8]=&!@[#6]1-,:;@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2-,:;@[#6]-,:;@[#6]-,:;@[#6]2:&@[#6]-,:;@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#7,#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#17,#6,#7,#8,#9]	0.8118694362017803
CHEMBL2162843	[#6]1-,:;@[#6]-,:;@[#6]-,:;@[#7,#6](-,:;@[#6]-,:;@[#6]-,:;@1)-&!@[#6,#8,#16]-&!@[#6,#7]-&!@[#8,#6,#16]-&!@[#6,#7]	0.34208059981255856
CHEMBL2160724	[#6,#9,#17]-&!@[#7,#6]1-,:;@[#6]-,:;@[#6]-,:;@[#6](-,:;@[#6]-,:;@[#6]-,:;@1)-&!@[#6,#8]-&!@[#7,#6]1-&@[#6]-&@[#6]-&@[#6,#7](-&@[#6]-&@[#6]-&@1)-&!@[#8,#6]-&!@[#6,#7]1:,-;@[#6]:,-;@[#6]:,-;@[#6,#7](:,-;@[#6]:,-;@[#6]:,-;@1)-&!@[#17,#6,#8]	0.6565315315315314
CHEMBL2166657	[#6,#7]-&!@[#6]1:&@[#6,#7]:&@[#6](-&!@[#6]2:&@[#6,#7]:&@[#6,#7]:&@[#6,#7]:&@[#7,#6]:&@[#6]:&@2-&!@[#7,#8]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@2):&@[#7,#6]:&@[#6]:&@[#7]:&@1	0.7284345047923323
CHEMBL2168492	[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6]2:&@[#6](-&@[#6]-&@1-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6,#7]:&@[#6]:&@1)-&!@[#8,#6,#9,#35]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6647173489278753
CHEMBL2173634	[#6,#7]1:&@[#6,#7]:&@[#7,#6](:&@[#7,#6]:&@[#6]:&@1-&!@[#8,#7,#16]-&!@[#6]-&!@[#6]-&!@[#7,#6,#8])-&!@[#6]1-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@1	0.6127886323268206
CHEMBL2174992	[#6,#7,#8,#16,#35]-&!@[#6]1:,-;@[#6]:,-;@[#6,#7]:,-;@[#6]:,-;@[#6,#7](:,-;@[#6]:,-;@1)-&!@[#16,#6](=,-;!@[#8,#7,#9])(=,-;!@[#8,#9])-,=;!@[#7,#6,#8,#9]	0.46630434782608693
CHEMBL2175134	[#8,#6]-,=;!@[#6,#7]-&!@[#7,#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](:&@[#7](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#8]-&!@[#6]-&!@[#6](-,=;!@[#7,#8])=,-;!@[#8,#6,#7]	0.629082158817463
CHEMBL2184947	[#6]-&!@[#6,#7]-,=;!@[#6](-&!@[#7,#6]-&!@[#6,#16](=,-;!@[#8,#6])-,=;!@[#6,#7,#8])-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-,=;@[#6,#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#17,#9,#35]	0.7527710843373494
CHEMBL2188179	[#6,#8]-&!@[#8,#7]-&!@[#6]1:&@[#7]:&@[#6]2:&@[#7]:&@[#7](:&@[#6]:&@[#6]:&@2:&@[#6]2:&@[#7]:&@1:&@[#7]:&@[#6](:&@[#7]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#8]:&@1)-&!@[#6]	0.7908163265306123
CHEMBL2182415	[#8,#6]=,-;!@[#6](-&!@[#7]-&!@[#6]1-&@[#6]2-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@1)-&@[#6]-&@[#6]-&@2)-,=;!@[#6,#8]	0.7178019461934746
CHEMBL2215850	[#6,#7]-,=;!@[#7,#6](-&!@[#6,#7]-&!@[#6](=,-,:;@[#6]-,:;@[#6])-,:;@[#6]-,:;@[#6]-,:;@[#6,#7]-,:;@[#6])-&!@[#6,#7]-&!@[#6]1:,=;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.6845637583892618
CHEMBL2210482	[#6]-&!@[#6](=&!@[#7]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8])-&!@[#6]1:&@[#6,#7]:&@[#6]2:&@[#6](:&@[#7,#6,#16]:&@1):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.8734082397003745
CHEMBL3047076	[#6]1:,=;@[#6]:,-;@[#7,#8]:,-;@[#6]2:&@[#6](:,-;@[#6]:,-;@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6,#7]:&@[#6]:&@1):&@[#6](:&@[#6]:&@[#6]:&@[#7]:&@2)-&!@[#7]	0.5915901401643306
CHEMBL3062548	[#6]-&!@[#6]-&!@[#7,#8,#16]-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6,#7,#8,#17]):&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#16](-&!@[#6,#7])(=&!@[#8])=&!@[#8]	0.7232704402515724
CHEMBL3047468	[#6,#8]-,=;!@[#6,#7,#16]-,=;!@[#6,#7,#16]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6,#7]:&@[#6]:&@1	0.3833333333333333
CHEMBL3068556	[#6]-&!@[#6]-&!@[#6]-&!@[#6,#16]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6](:&@[#7]:&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6])-&!@[#16,#6,#7,#8]	0.7192622950819672
CHEMBL3055839	[#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6]1:&@[#7]:&@[#7](:&@[#6](:&@[#7]:&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6]1:&@[#7]:&@[#7]:&@[#7]:&@[#7]:&@1)=&!@[#8])-&!@[#6]	0.811704834605598
