chembl_id canonical_smiles
CHEMBL89132 Cc1coc(NC(=O)c2cccc(CN3C(=O)N(Cc4cccc(C(=O)Nc5nc(C)co5)c4)[C@H](Cc4ccccc4)[C@H](O)[C@@H](O)[C@H]3Cc3ccccc3)c2)n1
CHEMBL3662670 CC1(C)OC(=O)c2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)c(F)c3)cc21
CHEMBL5289089 Cc1c(O)c(=O)ccn1-c1ccc(OCCCN2CCCC2)cc1
CHEMBL25469 CC1(C)OC(S)=Nc2ccc(-c3ccc(C#N)s3)cc21
CHEMBL4799627 CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4F)c4c(N)nccn34)C2)COC1
CHEMBL4783242 CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(-n6cccn6)ccn5)cc4F)c4c(N)nccn34)C2)COC1
CHEMBL4757180 CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(OC6CC6)ccn5)cc4F)c4c(N)nccn34)C2)COC1
CHEMBL4743911 CC1(C(=O)N2CCC[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(OC(F)(F)Cl)ccn5)cc4F)c4c(N)nccn34)C2)COC1
CHEMBL3951906 CC1(C(=O)N2CC[C@](C)(N3CCc4c(-c5cnc(N)nc5)nc(N5CCOCC5)nc43)C2)CCCO1
CHEMBL4778161 CC1(C(=O)N2C[C@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)CC[C@@H]2C(F)F)COC1
CHEMBL4075605 CC1(C(=O)N2CCO[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1
CHEMBL6009652 CC1C(=O)Nc2ncnc(N3CCC(c4nc(-c5ccoc5)ccc4NCCN4CCCC4)CC3)c21
CHEMBL1089491 CC1C(=O)N(Cc2ccc(Cl)cc2Cl)c2c(/C=C/C(=O)NS(=O)(=O)c3cc(F)c(F)cc3F)cccc21
CHEMBL5984056 CC1C(=O)N(C)Cc2c(-c3cccc4nc(-c5cnn(C)c5)c(C#N)cc34)nc(C3CC3)n21
CHEMBL5795731 CC1C(=O)N(C)Cc2c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nc(C3CC3)n21
CHEMBL348651 C[C@@]1(C(=O)N[C@@H](Cc2cccc(F)c2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1
CHEMBL440481 C[C@@]1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1
CHEMBL294708 C[C@@]1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)ccnc3Cl)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1
CHEMBL506449 C[C@@]1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1
CHEMBL421377 C=C1C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(=O)O)[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](/C=C/C(C)=C/[C@H](C)[C@H](Cc2ccccc2)OC)[C@H](C)C(=O)N[C@@H](C(=O)O)CCC(=O)N1C
CHEMBL4068919 C[C@]1(C(=O)O)CC[C@@](C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1
CHEMBL5916463 CC1(C(=O)O)CCCC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1
CHEMBL555373 CC1(C(=O)OC(=O)C2(C)CCC[C@]3(C)c4cc(O)ccc4CC[C@@H]23)CCCC2(C)c3cc(O)ccc3CCC12
CHEMBL5758527 CC1CSc2cc(-c3nn(CC(=O)N4CCCCC4)cc3NC(=O)c3cnn4cccnc34)c(OC(F)F)cc2N1
CHEMBL4068241 Cc1csc2nc(C(=O)NCc3cccc(OCCOc4nc[nH]n4)c3)[nH]c(=O)c12
CHEMBL1818444 Cc1csc([C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1
CHEMBL5774145 Cc1csc(-c2ccc(Nc3cc(Nc4cc5n(n4)CCOC5)nc4[nH]c(C)nc34)c(S(C)(=O)=O)c2)n1
CHEMBL2316019 Cc1csc(-c2ccnc3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)CC4)c[nH]c23)n1
CHEMBL2316033 Cc1csc(-c2ccnc3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)C[C@H]4C)c[nH]c23)c1
CHEMBL4639432 Cc1csc(-c2cc(NC(=O)c3ccc(OCc4ccccn4)cc3)c(C)cc2C)n1
CHEMBL6010426 Cc1csc(-c2c[nH]c3nccc(N4CCCC5(CCCCN5)C4)c23)n1
CHEMBL4650902 CC1(C)SCC(CN2CCC(Cc3ccccc3)CC2)S1
CHEMBL473539 CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)[C@H]1C(=O)NO
CHEMBL4062302 Cc1csc(C(=O)[C@]23Cc4cnn(-c5ccc(F)cc5)c4C=C2CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)C3)n1
CHEMBL324881 CC1(C)S[C@H]([C@H](NC(=O)Cc2ccccn2)C(=O)NCc2ccccc2)N[C@H]1C(=O)NCCNC(=O)[C@@H]1N[C@@H]([C@H](NC(=O)Cc2ccccn2)C(=O)NCc2ccccc2)SC1(C)C
CHEMBL3621610 Cc1csc(N2Nc3onc(-c4ccccc4)c3C2c2ccc(Cl)cc2)n1
CHEMBL3746046 Cc1c(S(C)(=O)=O)nn2c(Nc3cc(Cl)cc(Cl)c3)c3c(nc12)CCNC3=O
CHEMBL1093819 Cc1csc(S(=O)(=O)NC(=O)CCc2ccc(Cn3cccn3)cc2OCCc2ccc3ccccc3c2)n1
CHEMBL2413370 Cc1c(S(=O)(=O)Cc2ccccc2)c2ccccn2c1CC(=O)N(C)Cc1ccccc1
CHEMBL5784499 Cc1c(S(=O)(=O)C[C@H]2C[C@@H](N(C)c3ncnc4[nH]ccc34)C2)ccc(=O)n1C
CHEMBL2409688 C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(OCc4cccc(F)c4)cc3)CC2)NC(=O)NC1=O
CHEMBL2409694 C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(OCc4ccc(C(F)(F)F)o4)cc3)CC2)NC(=O)NC1=O
CHEMBL4130056 Cc1c(S(=O)(=O)NC(C)(C)C)ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c1OC(F)F
CHEMBL340537 CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL129252 CC1(C)SSC(C)(C)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)N[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL2372314 CC1(C)SSC[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@H](Cc2ccc(Br)cc2)NC(=O)CNC(=O)[C@@H]1NC(=O)[C@@H](N)Cc1ccc(O)cc1
CHEMBL339320 CC1(C)SSC[C@@H](C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H]1NC(=O)[C@@H](N)Cc1ccc(O)cc1
CHEMBL2372329 CC1(C)SSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@@H]1NC(=O)[C@@H](N)Cc1ccc(O)cc1
CHEMBL2370366 CC1(C)SSC[C@@H](C(=O)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H]1NC(=O)[C@@H](N)Cc1ccc(O)cc1
CHEMBL3359927 C[C@]1(F)CCC[C@H]1Nc1c(C(N)=O)cnn2cccc12
CHEMBL5562014 C[C@@]1(F)CNC[C@@H](Nc2nccc(-c3cccnc3Oc3cc(F)c(NS(=O)(=O)Cc4ccccc4)c(F)c3F)n2)C1
CHEMBL6006888 CC1(F)CN(C(=O)C23CCC(Nc4cc(-c5ccc6cc(C#N)cnn56)ncc4C(=O)NC[C@@H](F)C(C)(C)O)(CC2)CC3)C1
CHEMBL3680889 C[C@]1(F)COC(N)=N[C@]1(C)c1cc(NC(=O)c2ccc(C#N)cn2)ccc1F
CHEMBL3891540 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C2CCCNC2=O)C1
CHEMBL3985151 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C2CCNC2=O)C1
CHEMBL3948005 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(CC(N)=O)C1
CHEMBL3896356 C[C@@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)C2CCC2)C1
CHEMBL3944442 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)[C@]2(C)CCN2)C1
CHEMBL3969346 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)C2CC(O)C2)C1
CHEMBL3902297 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)C2(N)CCOC2)C1
CHEMBL3943222 C[C@@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)C2(O)CCC2)C1
CHEMBL3971031 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)C2(O)CCC2)C1
CHEMBL3964724 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)CC(F)(F)F)C1
CHEMBL3980989 C[C@@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)CC#N)C1
CHEMBL3907240 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)[C@](C)(N)C(F)(F)F)C1
CHEMBL3977188 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)[C@H]2CCCO2)C1
CHEMBL3900577 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)[C@@H]2CCC(=O)N2)C1
CHEMBL3950868 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)[C@@H]2C[C@@H]2F)C1
CHEMBL3923947 C[C@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)[C@@H](N)C(F)(F)F)C1
CHEMBL3958884 C[C@@]1(N2CCc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc32)CCN(C(=O)N2CCC2)C1
CHEMBL5283649 CC1(N2CCC(c3cc4cc(NC(=O)c5cnn(C6CC6)c5Cl)ncc4cc3Cl)CC2)COCC1O
CHEMBL5273196 CC1(N2CCC(c3cc4cc(NC(=O)Cc5ccncc5)ncc4cc3Cl)CC2)COCC1O
CHEMBL4764691 CC1(N2CCC(c3cc4c(cnn4-c4cnn(C56CC(C5)C6)c4)cc3Cl)CC2)COC1
CHEMBL5289583 C[C@@]1(N2CC[C@@H](c3cc4cc(NC(=O)C5CC56CC6)ncc4cc3Cl)[C@H](F)C2)COC[C@@H]1O
CHEMBL255644 CC1(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CCN(C(=O)c2c(Cl)cncc2Cl)CC1
CHEMBL5191262 CC1(N2CCN(c3cc4cc(NC(=O)C5CC5c5cccs5)ncc4cc3Cl)CC2)COCC1O
CHEMBL3699274 CC1(N2CCN(c3cc(C(F)F)cc(Nc4nc(NC5CC5)c5ncc(C#N)n5n4)c3Cl)CC2)COC1
CHEMBL5792859 CC1(n2cnc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cncnc4)c32)CC1
CHEMBL5277999 Cc1nc2c3c(c(-c4[nH]c5sc([C@@H]6C[C@@H]7C[C@H]6CN7CC(N)=O)c(C)c5c4C(C)C)cn2n1)CCC3
CHEMBL199097 Cc1nc2cc3c(cc2n1CC(C)C)C1CNCC3C1
CHEMBL5851871 Cc1nc2c(-c3ccc(S(=O)(=O)CCN)c(S(N)(=O)=O)c3-c3nn[nH]n3)cccc2[nH]1
CHEMBL426580 Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1
CHEMBL5924262 Cc1nc2c(-c3nnc[nH]3)cc(-c3ccnc(C#N)c3)cc2n1-c1ccnc2c(Cl)ccc(Cl)c12
CHEMBL5877033 Cc1nc2c(-c3nnc[nH]3)cc(N3CCOCC3)cc2n1Cc1cccc2ccccc12
CHEMBL5792449 Cc1nc2cc(-c3cc4sc(C(C(=O)NCC(=O)NC5CC5)S(C)(=O)=O)nc4cc3F)ccc2s1
CHEMBL2145384 Cc1nc2cc(-c3ccc(Br)cc3)nn2c(N2CCN(C(=O)c3ccoc3)CC2)c1C
CHEMBL1910122 Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)N1CCN(C)CC1)C2=O
CHEMBL1910125 Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)CN(CC(=O)Nc1ccnn1C)C2=O
CHEMBL5283745 Cc1nc2c(c(-c3cc(C(N)=O)c(O)c4c3OCO4)cn2CC(=O)Nc2cc(N3CCN(C)C[C@@H]3C)nc(F)c2Cl)c(=O)n1C
CHEMBL3674107 Cc1nc2c(c(-c3ccn[nH]3)n1)C[C@H](C)N(C(=O)c1ccc(Cl)cc1F)C2
CHEMBL3653833 Cc1nc2cc(-c3cc(O[C@H](C)[C@H]4CNC(=O)C4)c4cccnc4c3)ccc2n1C
CHEMBL3422970 Cc1nc2c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)ccnc2cc1C#N
CHEMBL3809044 Cc1nc2cccc3c2nc1NC/C=C/C[C@@H]1CNC(=O)c2cc-3[nH]c21
CHEMBL3808445 Cc1nc2cccc3c2nc1NC/C=C\C[C@@H]1CNC(=O)c2cc-3[nH]c21
CHEMBL3808942 Cc1nc2cccc3c2nc1NCCCC[C@@H]1CNC(=O)c2cc-3[nH]c21
CHEMBL3808669 Cc1nc2cccc3c2nc1NCCCC[C@H]1CNC(=O)c2cc-3[nH]c21
CHEMBL3808887 Cc1nc2cccc3c2nc1N[C@H](C)/C=C/C[C@H]1CNC(=O)c2cc-3[nH]c21
CHEMBL4170904 Cc1nc2ccc(C3=C(c4ccc(O[C@H]5CCN(CCCF)C5)cc4)c4ccc(O)cc4CCC3)cc2o1
CHEMBL2332918 Cc1nc2ccc(-c3ccc4c(c3)CN(C(=O)c3ccc(C(=O)C(F)(F)F)cc3)CCO4)cc2[nH]1
CHEMBL5070553 Cc1nc2ccc(-c3cc(N)nc(N)c3)nc2n1CC(F)(F)F
CHEMBL6004434 Cc1nc2ccc(-c3nc(N[C@@H]4CCN(S(C)(=O)=O)C[C@H]4O)ncc3Cl)cc2n1C(C)C
CHEMBL3663094 Cc1nc2ccc(-c3n[nH]c4cc(NC(=O)N[C@H](C)c5ccccc5)ncc34)cc2o1
CHEMBL5568614 Cc1nc2ccccc2c2c1O[C@]1(CC2)C[C@H]2C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3/C=C/CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N2C1
CHEMBL1836004 Cc1nc2ccccc2n1-c1ccc(C(=O)N2CC[C@H](N3CCCC3)C2)cc1
CHEMBL5266175 Cc1nc2ccccc2n1-c1cnnc(Nc2ccc(OC(F)F)cc2)n1
CHEMBL5786594 Cc1nc2ccccc2n1-c1nc(N=[S@](C)(=O)C2CC2)cc(N2CCOC[C@H]2C)n1
CHEMBL5928836 Cc1nc2ccccc2n1-c1nc(N=S(C)(=O)C2CC2)cc(N2CCOC[C@H]2C)n1
CHEMBL403186 Cc1nc2ccccc2n1Cc1ccc(C(=O)N[C@@H]2CN(C(=O)OC(C)(C)C)C[C@@H]2C(=O)NO)cc1
CHEMBL3695931 Cc1nc2ccccc2nc1-c1cc2nc(N3CCCC3)cc(CC3CCOCC3)n2n1
CHEMBL3691893 Cc1nc2ccccc2nc1-c1cc2nc(N3CC=CC3)cc(NC3CCOCC3)n2n1
CHEMBL3691898 Cc1nc2ccccc2nc1-c1cc2nc(N3CCCC3)cc(NC[C@H](O)C(F)(F)F)n2n1
CHEMBL2180440 Cc1nc2ccccc2nc1/C=C/c1nc(OC2CCOCC2)cc(N2CCCC2)n1
CHEMBL2180442 Cc1nc2ccccc2nc1OCc1cc(OC2CCOCC2)nc(N2CCCC2)n1
CHEMBL3904282 Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1NC1(C)CCC1
CHEMBL3958307 Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@@H]1CCC[C@H](N)C1
CHEMBL3966363 Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1C[C@@H](N)C1
CHEMBL3910145 Cc1nc2cccc(-c3cc4c([nH]3)CCNC4=O)c2nc1N[C@H]1CCNC1
CHEMBL4541192 Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](CCN)NC4=O)c2nc1NC(C)(C)C
CHEMBL3903402 Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](C)NC4=O)c2nc1NC1(C)CC1
CHEMBL3979954 Cc1nc2cccc(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NC1(C)CC1
CHEMBL3920600 Cc1nc2cccc(-c3cc4c([nH]3)[C@@H](CO)NC4=O)c2nc1NC1(C)CC1
CHEMBL3940411 Cc1nc2cccc(-c3cc4c([nH]3)CNC4=O)c2nc1NC(C)(C)C
CHEMBL3932879 Cc1nc2cccc(-c3[nH]c4c(c3Cl)C(=O)N[C@@H]4C)c2nc1NC(C)(C)C
CHEMBL5817501 Cc1nc2c(C)cc(-c3[nH]c4ccc(C5CCN(CC(C)(C)O)CC5)cc4c3C(C)C)cn2n1
CHEMBL5806308 Cc1nc2c(C)cc(-c3[nH]c4ccc(C5CCN(CC(=O)N6CCS(=O)(=O)CC6)CC5)cc4c3C(C)C)cn2n1
CHEMBL3691908 Cc1nc2c(C)cccc2nc1-c1cc2nc(N3CCCC3)cc(NC3CCOCC3)n2n1
CHEMBL163190 Cc1nc2cccc(C)n2c(=O)c1CCN1CCc2oc3ccccc3c2C1
CHEMBL483400 Cc1nc2cccc(F)c2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1
CHEMBL477356 Cc1nc2cccc(F)c2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1
CHEMBL5995343 Cc1nc2ccc(C(F)(F)F)c(-c3cc(Cl)c4[nH]ncc4c3)n2n1
CHEMBL351483 Cc1nc2ccc(Cl)cn2c(=O)c1CCN1CCc2oc3ccccc3c2C1
CHEMBL102926 Cc1nc2ccccn2c1-c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1
CHEMBL5876727 Cc1nc2ccccn2c1C(=O)N1[C@H]2CCC[C@@H]1c1nn(C)c(-c3cc(F)c(F)c(F)c3)c1C2
CHEMBL164612 Cc1nc2ccccn2c(=O)c1CCN1CCc2oc3c(Cl)cccc3c2C1
CHEMBL4160993 Cc1nc2ccc(C(=O)NC(C)C)cc2n2c(-c3cc(F)ccc3Cl)nnc12
CHEMBL4173171 Cc1nc2ccc(C(=O)NC(C)(C)C)cc2n2c(-c3cc(F)ccc3Cl)nnc12
CHEMBL1269332 Cc1nc2ccc(F)cc2n1C1C[C@H]2CC[C@@H](C1)N2CCC(NC(=O)C1CC[S+]([O-])CC1)c1cccc(F)c1
CHEMBL5282609 Cc1nc2ccc(F)cc2n1-c1cnnc(Nc2ccc(C(F)(F)F)cc2)n1
CHEMBL3695922 Cc1nc2ccc(F)cc2nc1-c1cc2nc(N3CC[C@H](F)C3)cc(N[C@H]3CC[C@@](C)(O)CC3)n2n1
CHEMBL3927716 Cc1nc2ccc(F)c(-c3cc4c([nH]3)CCNC4=O)c2nc1NC(C)(C)CO
CHEMBL3896195 Cc1nc2ccc(F)c(-c3cc4c(=O)[nH]ccc4[nH]3)c2nc1NC(C)(C)C
CHEMBL477364 Cc1nc2cc(C(F)(F)F)ccc2c(=O)n1-c1ccc(OCCCN2CCCC2)cc1
CHEMBL6026101 Cc1nc2ccc(Nc3nn([C@]4(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC4)c4cc[nH]c(=O)c34)cc2s1
CHEMBL1956994 Cc1nc2ccc(Oc3ccc(Br)cc3F)nc2c(=O)n1C[C@H]1CCCN(C(C)C)C1
CHEMBL6019354 Cc1nc2cc(C(=O)Nc3ccc(OC(F)(F)Cl)cc3)cc(-c3cccnn3)c2n1[C@H](C)CO
CHEMBL1269333 Cc1nc2cc(F)ccc2n1C1C[C@H]2CC[C@@H](C1)N2CCC(NC(=O)C1CC[S+]([O-])CC1)c1cccc(F)c1
CHEMBL516697 Cc1nc2cc(F)c(F)cc2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1
CHEMBL385487 Cc1nc2c(C(F)(F)F)nn(-c3ccc4onc(N)c4c3)c2c(=O)n1-c1ccc(-c2ccccc2CN2CC[C@@H](O)C2)cc1
CHEMBL386203 Cc1nc2c(C(F)(F)F)nn(-c3ccc4onc(N)c4c3)c2c(=O)n1-c1ccc(-c2ccccc2CNCC2CC2)cc1
CHEMBL5831552 CC1Nc2ccn3ncc(c3n2)C(=O)NCCOc2ccc(F)cc21
CHEMBL1271496 Cc1nc2ccncc2n1C1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCS(=O)(=O)CC1)c1cccc(F)c1
CHEMBL3695932 Cc1nc2ccncc2nc1-c1cc2nc(N3CCCC3)cc(NC3CCOCC3)n2n1
CHEMBL5880924 Cc1nc2cc(OCc3ccc4ccccc4n3)ccc2n2c(-c3ccccc3Cl)nnc12
CHEMBL3691405 Cc1nc2c(c(OC(F)F)n1)CN(c1ncnn3c(C)nc([C@@H]4CCOC4)c13)CC2
CHEMBL5853767 Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CNCCO4)C5)ncc3F)cc2n1C(C)C
CHEMBL5811976 Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CNCCO4)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5925248 Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL4448494 Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C
CHEMBL4279832 CC1=Nc2c(F)cc(-c3nc(Nc4ccc(C5CCN(CCO)CC5)cn4)ncc3F)cc2C12CCCC2
CHEMBL5795283 Cc1nc2c(F)cc(-c3nc(N[C@@H]4CCN(S(C)(=O)=O)C[C@H]4O)ncc3Cl)cc2n1C(C)C
CHEMBL3695918 Cc1nc2c(nc1-c1cc3nc(N4CCCC4)cc(NC4CCC(F)(F)CC4)n3n1)CCCC2
CHEMBL5747810 Cc1nc2c(Nc3ccc(C4CC4)cc3S(C)(=O)=O)cc(Nc3cnc(C)c(C)n3)nc2[nH]1
CHEMBL6023302 Cc1nc2c(Nc3ccc(C4CCC4)cc3S(C)(=O)=O)cc(NC(=O)[C@@H]3C[C@@H]3F)nc2[nH]1
CHEMBL5900362 Cc1nc2c(Nc3ccc(C4CCC(F)(F)CO4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
CHEMBL5993543 Cc1nc2c(Nc3ccc(C4CCCO4)cc3S(C)(=O)=O)cc(Nc3cccc(C#N)n3)nc2[nH]1
CHEMBL5810733 Cc1nc2c(Nc3ccc(-c4ccn(C)n4)cc3P(C)(C)=O)cc(NC(=O)C3CC3)nc2[nH]1
CHEMBL5807678 Cc1nc2c(Nc3ccc(-c4c(C)nn(C)c4C)cc3S(C)(=O)=O)cc(Nc3cccc(C#N)n3)nc2[nH]1
CHEMBL5891947 Cc1nc2c(Nc3ccc(-c4c(C)nn(C)c4C)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
CHEMBL5951213 Cc1nc2c(Nc3ccc(-c4cnn(C)c4)cc3N(C)S(C)(=O)=O)cc(NC(=O)C3C[C@@H]3F)nc2[nH]1
CHEMBL5909991 Cc1nc2c(Nc3ccc(-c4cnn(C)c4C)cc3S(C)(=O)=O)cc(Nc3cccc(C(F)(F)F)n3)nc2[nH]1
CHEMBL5894120 Cc1nc2c(Nc3ccc(C4COCCO4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
CHEMBL5964448 Cc1nc2c(Nc3ccc(-c4ncc(C)n4C)cc3S(C)(=O)=O)cc(Nc3cccc(C#N)n3)nc2[nH]1
CHEMBL5855299 Cc1nc2c(Nc3ccc(-c4ncc(C)s4)cc3S(C)(=O)=O)cc(Nc3cccc(C#N)n3)nc2[nH]1
CHEMBL5970692 Cc1nc2c(Nc3ccccc3N(C)S(C)(=O)=O)cc(Nc3ccc(C)c(C#N)n3)nc2[nH]1
CHEMBL6027625 Cc1nc2c(Nc3ccccc3S(C)(=O)=O)cc(Nc3cc4c(nn3)CCC4)nc2[nH]1
CHEMBL6010476 Cc1nc2c(Nc3ccccc3S(C)(=O)=O)cc(Nc3ccc(C(C)C)c(C#N)n3)nc2[nH]1
CHEMBL3644732 Cc1nc2cnc3ccc(C#CCNC(=O)c4cccn([C@@H](C)c5ccc(F)c(F)c5)c4=O)cc3c2n1[C@H]1CC[C@@H](N(C)C)CC1
CHEMBL6017034 Cc1nc2c(Nc3ccc([C@@H]4CCCCO4)cc3S(C)(=O)=O)cc(Nc3cc4n(n3)CCOC4)nc2[nH]1
CHEMBL5851096 Cc1nc2c(Nc3ccc([C@@H]4CCC(F)(F)CO4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
CHEMBL5935727 Cc1nc2c(Nc3ccc([C@@H]4CCCO4)cc3S(C)(=O)=O)cc(Nc3ccc(C(C)C)c(C#N)n3)nc2[nH]1
CHEMBL5843691 Cc1nc2c(Nc3ccc([C@H]4COCCO4)cc3S(C)(=O)=O)cc(NC(=O)C3CC3)nc2[nH]1
CHEMBL5863101 Cc1nc2c(Nc3ccc(Cl)cc3N(C)S(C)(=O)=O)cc(Nc3cnc(C)c(C)n3)nc2[nH]1
CHEMBL5931484 Cc1nc2c(Nc3ccc(F)cc3S(C)(=O)=O)cc(Nc3cccc(C#N)n3)nc2[nH]1
CHEMBL324709 Cc1nc2cnccc2n1-c1ccc(C2CC(=O)Nc3cc(Cl)c(Cl)cc3C2)cc1
