assay_chembl_id	smarts	fraction_of_average_molecule_size
CHEMBL2155533	[#8]=&!@[#6]1-,:;@[#6]2:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2-,:;@[#6]-,:;@[#6]-,:;@[#6]2:&@[#6]-,:;@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7780415430267061
CHEMBL2162843	[#7]-&!@[#6]-&!@[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.34208059981255856
CHEMBL2160724	[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6266891891891891
CHEMBL2166657	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@1	0.2185303514376997
CHEMBL2168492	[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6]2:&@[#6](-&@[#6]-&@1-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6345029239766082
CHEMBL2173634	[#6]1:&@[#6]:&@[#7](:&@[#7]:&@[#6]:&@1-&!@[#8]-&!@[#6]-&!@[#6])-&!@[#6]1-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@1	0.5719360568383659
CHEMBL2174992	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#7]	0.42391304347826086
CHEMBL2175134	[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6](:&@[#7](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)=,-;!@[#8]	0.5242351323478859
CHEMBL2184947	[#6]-&!@[#6]-,=;!@[#6](-&!@[#7]-&!@[#6]=&!@[#8])-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-,=;@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#17]	0.7185542168674699
CHEMBL2188179	[#7]-&!@[#6]1:&@[#7]:&@[#6]2:&@[#7]:&@[#7](:&@[#6]:&@[#6]:&@2:&@[#6]2:&@[#7]:&@1:&@[#7]:&@[#6](:&@[#7]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#8]:&@1)-&!@[#6]	0.7512755102040817
CHEMBL2182415	[#8]=&!@[#6](-&!@[#7]-&!@[#6]1-&@[#6]2-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@1)-&@[#6]-&@[#6]-&@2)-&!@[#6]	0.7178019461934746
CHEMBL2215850	[#7](-&!@[#6]-&!@[#6](=,-,:;@[#6]-,:;@[#6])-,:;@[#6]-,:;@[#6]-,:;@[#6]-,:;@[#6])-&!@[#6]-&!@[#6]1:,=;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.6442953020134229
CHEMBL2210482	[#6](=&!@[#7]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.8337078651685393
CHEMBL3047076	[#6]1:&@[#7]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]	0.24359594006766555
CHEMBL3062548	[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#7]:&@[#6]:&@[#6]:&@[#6](:&@[#7]:&@1)-&!@[#7]-&!@[#6]-&!@[#6]	0.6509433962264152
CHEMBL3047468	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.25555555555555554
CHEMBL3068556	[#6]-&!@[#6]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6]:&@[#7]:&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6]	0.6393442622950819
CHEMBL3055839	[#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6]1:&@[#7]:&@[#7](:&@[#6](:&@[#7]:&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6]1:&@[#7]:&@[#7]:&@[#7]:&@[#7]:&@1)=&!@[#8])-&!@[#6]	0.811704834605598
CHEMBL3056799	[#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#7]:&@1-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6])-&!@[#6]=&!@[#6]1-&@[#6](=&!@[#8])-&@[#7]-&@[#6](-&@[#7]-&@1-&!@[#6]-,=;!@[#6])=&!@[#8]	0.7109940750493745
CHEMBL3078155	[#8]-,=;!@[#6]-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]2-&@[#6]-&@1(-&@[#6]-&@[#6]-&@[#6]1-&@[#6]-&@2-&@[#6]-&@[#7]-&@[#6]2-&@[#6]-&@1(-&@[#6]-,=;@[#6]-&@[#6](-&@[#6]=&@2)=&!@[#8])-&!@[#6])-&!@[#6]	0.7176470588235294
CHEMBL3077270	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#8]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5769230769230769
CHEMBL3069984	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]-&!@[#7]	0.2834453268173488
CHEMBL3074514	[#6]-,=;!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1-&!@[#8]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6554621848739496
CHEMBL2320307	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.2593769866497139
CHEMBL2317274	[#6]-&!@[#16]-&!@[#6]1:&@[#7]:&@[#7]:&@[#6](:&@[#7]:&@1-&!@[#6])-&!@[#6]	0.3299207397622193
CHEMBL2319036	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#8]-&!@[#6]1:&@[#6](-&!@[#17]):&@[#6]:&@[#7]:&@[#7](:&@[#6]:&@1=&!@[#8])-&!@[#6]	0.5512033978291647
CHEMBL2329311	[#6]1:&@[#6]:&@[#6](-&!@[#7]2-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@2)-&!@[#6](=&!@[#8])-&!@[#6]-&!@[#7]2:&@[#7]:&@[#6](:&@[#6]:&@[#6]:&@2-&!@[#6])-&!@[#6]):&@[#6]:&@[#6]:&@[#6]:&@1	0.751219512195122
CHEMBL2329815	[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6]:&@[#6]:&@[#7]:&@2-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5648148148148149
CHEMBL2338837	[#8]=&!@[#6](-&!@[#6]=&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.8881530537159676
CHEMBL2341486	[#6]-&!@[#16]-&!@[#6]1=&@[#6]-&@[#6](=&!@[#8])-&@[#6]2:&@[#6](-&@[#6]-&@1=&!@[#8]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.5820788530465949
CHEMBL2340533	[#6]-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.2229544206479956
CHEMBL2351085	[#6]-&!@[#6]-&!@[#6](-&!@[#6]-,=;!@[#8])-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#16]-&!@[#6]-&!@[#6]):&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#16]:&@[#6]:&@[#7]:&@2	0.6666666666666666
CHEMBL2352293	[#6]-&!@[#6]1-,:;@[#6]-,:;@[#6]:,-;@[#6]-,:;@[#6]-,:;@[#6]-,:;@1	0.2659368963296845
CHEMBL2383288	[#6]=,-;!@[#6]1-&@[#6](=&!@[#8])-&@[#8]-&@[#6]-&@[#6]-&@1	0.2845973416731822
CHEMBL2384387	[#6]-&!@[#7]1-&@[#6](=&!@[#8])-&@[#6]-&@[#6](-&@[#7](-&@[#6]-&@1=&!@[#8])-&!@[#6]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)=&!@[#8]	0.690537084398977
CHEMBL2389489	[#6]-&!@[#8]-&!@[#6]1:&@[#7]:&@[#6](-&!@[#6](-&!@[#9])(-&!@[#9])-&!@[#9]):&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6](-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#9])-&!@[#7]-&!@[#16](-&!@[#6])(=&!@[#8])=&!@[#8]	0.8340248962655602
CHEMBL2394347	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3035230352303523
CHEMBL2394434	[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#6](:&@[#6]:&@[#6]:&@[#7]:&@2-&@[#6]-&@[#6])-&@[#7]-&@[#6]-&@[#6]	0.3022670025188917
CHEMBL2399021	[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6](-&!@[#6](=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#17])-&!@[#6](-&!@[#6])-&!@[#6]	0.7259136212624584
CHEMBL2404825	[#6]-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]	0.3464052287581699
CHEMBL2411354	[#6](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]	0.34910783553141966
CHEMBL2412224	[#6]-&!@[#6]1:&@[#6]:&@[#16]:&@[#6](:&@[#7]:&@1)-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]-&!@[#6]	0.48976203652462647
CHEMBL2423680	[#8]=&!@[#6](-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#16](=&!@[#8])=&!@[#8])-&!@[#6]	0.4755661501787843
CHEMBL2423446	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]2:&@[#6]:&@1:&@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1:&@[#16]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#8]:&@[#6](:&@[#6]:&@[#6]:&@2=&!@[#8])-&!@[#7]1-&@[#6]-&@[#6]-&@[#8]-&@[#6]-&@[#6]-&@1	0.7121879588839941
CHEMBL2427556	[#6]-&!@[#7]1:&@[#6]:&@[#6]2:&@[#6](:&@[#7]:&@1):&@[#7]:&@[#6](:&@[#7]1:&@[#6]:&@2:&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#8]:&@1)-&!@[#7]	0.6152228763666947
CHEMBL2429574	[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]2:&@[#6]:&@1:&@[#8]:&@[#6](:&@[#6]:&@[#6]:&@2=&!@[#8])-&!@[#6](=,-;!@[#8])-,=;!@[#8]	0.6033123028391167
CHEMBL2429079	[#8]=&!@[#6](-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1)-&!@[#7]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1	0.4291754756871036
CHEMBL2432160	[#7]#&!@[#6]-&!@[#6]1:&@[#6](-&!@[#7]):&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#16]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.837782340862423
CHEMBL2434703	[#6]-&!@[#6]-&!@[#7](-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#7](-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6](:&@[#6]:&@1)-&!@[#8])-&!@[#6](=&!@[#8])-&!@[#8])-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.8068213586804585
CHEMBL2439744	[#8]=&!@[#6]1-&@[#7](-&!@[#6])-&@[#6]-&@[#6](-&@[#7]-&@1-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.5246356696738376
CHEMBL3090387	[#6]1:&@[#6]:&@[#6](-&!@[#7]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#6]:&@[#6]:&@[#6]:&@1	0.4121037463976945
CHEMBL3088374	[#7]#&!@[#6]-&!@[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1-&!@[#6]1=&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1)-&!@[#6]	0.7336317851147174
CHEMBL3091164	[#6]-&!@[#6]-&!@[#7]12-&@[#6]-&@[#6]-&@[#6](-&@[#6]-&@[#6]-&@1)-&@[#6](-&@[#6]-&@2)-&!@[#8]-&!@[#6](=&!@[#8])-&!@[#6]1(-&!@[#6]2=&@[#6]-&@[#6]=&@[#6]-&@[#6]-&@2)-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@[#6]-&@1	0.763888888888889
CHEMBL3096888	[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#6]:&@1):&@[#8]:&@[#6](:&@[#7]:&@2)-&!@[#6]1:&@[#6]:&@[#6](-&!@[#6]2:&@[#6]:&@[#7]:&@[#7](:&@[#6]:&@2)-&!@[#6]2-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@2):&@[#6]:&@[#7]:&@[#6]:&@1-&!@[#7]	0.7834821428571429
CHEMBL3096735	[#8]=&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#8]:&@1):&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#8]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.801948051948052
CHEMBL3106784	[#8]=&!@[#6]1-&@[#7]-&@[#6](-&@[#7]-&@[#6]-&@1=&!@[#6]-&!@[#6])=&!@[#16]	0.36493738819320215
CHEMBL3107150	[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.28308823529411764
CHEMBL3111508	[#6]-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.23002832861189804
CHEMBL3116602	[#8]=&!@[#16](=&!@[#8])(-&!@[#7]-&!@[#6])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6698427822772749
CHEMBL3132000	[#6]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6](:&@[#7](:&@[#7]:&@1)-&!@[#6])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1-&@[#6]-&@[#6](-&@[#7](-&@[#6]-&@1)-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#8]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6]-,=;!@[#8]	0.7952987267384917
CHEMBL3223013	[#6]=&!@[#7]-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6](:&@[#6]:&@[#16]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6256410256410256
CHEMBL3222360	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1-&!@[#6])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]-&!@[#6]	0.4578833693304536
CHEMBL3223904	[#7]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#6](:&@[#16]:&@1):&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@2-&!@[#7])-&!@[#6]	0.5374513618677043
CHEMBL3231053	[#7]	0.07288888888888889
CHEMBL3242199	[#6]-&!@[#6](-&!@[#6])-&!@[#6]1-&@[#6]-&@[#6]-&@[#6]2(-&@[#6]-&@[#6]-&@1)-&@[#7]=&@[#6](-&@[#6](-&@[#7]-&@2-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6])=&!@[#8])-&!@[#6]	0.6219135802469136
CHEMBL3239314	[#8]=&!@[#6](-&!@[#6])-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6]:&@[#16]:&@1	0.3744619799139168
CHEMBL3266970	[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]	0.2440509131156613
CHEMBL3268788	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#7]:&@[#6](:&@[#7]:&@[#6]:&@1-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#7](:&@[#6]:&@1):&@[#7]:&@[#6]:&@[#7]:&@2)-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.896551724137931
CHEMBL3268312	[#6]-&!@[#7]1-&@[#6]-&@[#6]-&@[#7]-&@[#6]-&@[#6]-&@1-&!@[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@[#6]:&@1	0.5842696629213483
CHEMBL3297243	[#8]=&!@[#16](=&!@[#8])(-&!@[#7]-&!@[#6]-&!@[#6]-&!@[#6])-&!@[#6]	0.25116279069767444
CHEMBL3384691	[#8]-&!@[#6]-&!@[#6]1-&@[#6](-&!@[#8])-&@[#6](-&!@[#8])-&@[#6](-&@[#6]-&@[#7]-&@1-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6]-&!@[#6])-&!@[#8]	0.5237887385421214
CHEMBL3388390	[#6]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.3972498090145149
CHEMBL3382981	[#6]1:&@[#6]:&@[#6](-&!@[#8]-&!@[#6]-&!@[#6]-,=;!@[#6]):&@[#7]:&@[#6](:&@[#7]:&@1)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.6560111188325225
CHEMBL3385618	[#8]=&!@[#6]1:&@[#6]:&@[#6]:&@[#6]2:&@[#6](:&@[#8]:&@1):&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@2)-&!@[#8]-&!@[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.7991145545102379
CHEMBL3375358	[#8]=&!@[#6]-&!@[#6]1-,:;@[#6]-,:;@[#6]-,:;@[#6](-,:;@[#6]-,:;@[#6]-,:;@1)-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#6]:&@[#6](:&@[#7]:&@1)-&!@[#6]	0.5597709377236936
CHEMBL3375441	[#6]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]	0.4243614931237721
CHEMBL3371192	[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:&@[#6]:,-;@1	0.2294853963838665
CHEMBL3366703	[#6]-&!@[#6]1:&@[#7]:&@[#6](:&@[#6](:&@[#6]:&@1-&!@[#17])-&!@[#17])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1-&@[#6]-&@[#6]-&@[#7](-&@[#6]-&@[#6]-&@1)-&!@[#6]1:&@[#7]:&@[#6]:&@[#6](:&@[#16]:&@1)-&!@[#6](=&!@[#8])-&!@[#8]	0.7920571173583222
CHEMBL3366211	[#6](=,-;!@[#8])-&!@[#6]1:&@[#6]:&@[#7]:&@[#6](:&@[#7]2:&@[#6]:&@1:&@[#7]:&@[#6](:&@[#7]:&@2)-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#8]:&@1)-&!@[#7]	0.6415094339622641
CHEMBL3370374	[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]1:&@[#7]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.6432889963724305
CHEMBL3366680	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1	0.23214285714285715
CHEMBL3367079	[#6]-&!@[#6]-&!@[#6]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#7]:&@[#7](:&@[#6]:&@1-&!@[#6])-&!@[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6](:,-;@[#6]:,-;@[#6]:,-;@1)-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#6]1:&@[#6]:&@[#7](:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2)-&!@[#6]-&!@[#6]	0.7595970596242854
CHEMBL3405908	[#6]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#16]:&@[#6]2:&@[#6](:&@[#6]:&@1-&!@[#6]):&@[#6]:&@[#6]:&@[#6]:&@[#7]:&@2	0.51098344035147
CHEMBL3404496	[#6]-&!@[#7]-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@[#6]:&@1)-&!@[#6]1:&@[#6]:&@[#7]:&@[#7]:&@[#6]:&@1	0.6012422360248447
CHEMBL3413142	[#6]1:&@[#6]:&@[#6](-&!@[#6]2:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@2):&@[#7]:&@[#6]:&@[#7]:&@1	0.6378737541528239
CHEMBL3411783	[#6]1:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@[#6]:,-;@1	0.19867549668874174
CHEMBL3419982	[#6]-&!@[#6]-&!@[#6](-&!@[#7])-&!@[#6](=&!@[#8])-&!@[#7]-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@1-&!@[#7]	0.43096423721140786
CHEMBL3423895	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]1:&@[#7]:&@[#7]:&@[#6]2:&@[#6]:&@1:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2	0.4017216642754663
CHEMBL3428360	[#6]1:&@[#6]:&@[#6](-&!@[#6]2:&@[#6]:&@[#7]:&@[#6]:&@[#16]:&@2):&@[#6]:&@[#6]:&@[#6]:&@1	0.4444444444444444
CHEMBL3427924	[#7]1:&@[#6](-&!@[#16]-&!@[#6]2:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@2):&@[#7]:&@[#6]:,-;@[#6]:&@1	0.481675392670157
CHEMBL3579633	[#6]-&!@[#8]-&!@[#6]1:&@[#6]:&@[#6]2:&@[#8]:&@[#6](-&!@[#6]3:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@[#6]:&@3):&@[#6]:&@[#6](:&@[#6]:&@2:&@[#6](:&@[#6]:&@1-&!@[#8]-&!@[#6])-&!@[#8])=&!@[#8]	0.5712830957230143
CHEMBL3590859	[#8]-&!@[#6]1-&@[#6]-&@[#6]-,=,:;@[#6]-&@[#6]-&@[#6]-&@1-&!@[#7]	0.30680173661360344
CHEMBL3603326	[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#6]-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1	0.41260744985673353
CHEMBL3608052	[#6]-&!@[#6]	0.11663479923518165
CHEMBL3615799	[#7]-&!@[#16](=&!@[#8])(=&!@[#8])-&!@[#6]1:&@[#6]:&@[#6]:&@[#6]:&@[#6](:&@[#6]:&@1)-&!@[#7]-&!@[#6]1:&@[#7]:&@[#6]:&@[#7]:&@[#6]:&@[#6]:&@1	0.6877217885024841
