molregno	chembl_id	smiles
428457	CHEMBL428443	CC1CCN(CC1)C(=O)c2cccc(n2)S(=O)(=O)c3ccccc3Cl
428567	CHEMBL264144	OC(=O)c1oc2ccc(CN(Cc3ccc(cc3)c4csnn4)S(=O)(=O)c5ccccc5)cc2c1
429303	CHEMBL428259	Fc1ccc(cc1)C2=C(N(CC3CO3)OC2=O)c4ccncc4
430479	CHEMBL430229	[O-][N+](=O)c1cc2nc(CN3CCCC3)[nH]c2c4C(=O)c5ccccc5Oc14
430536	CHEMBL410466	OP(=O)(O)C(C[n+]1cccc(c1)c2cccc3c2oc4ccccc34)P(=O)(O)[O-]
430551	CHEMBL262087	OC1CCN(CC1)C(=O)[C@H](Cc2ccccc2)NC(=O)c3cc4CCCCc4[nH]3
430582	CHEMBL441732	CN(C)CCCCn1cnc2c(O)nc(Nc3ccccc3)nc12
430994	CHEMBL258660	CC(C)(C)c1ccc(SCc2ncnc3c2ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)cc1
431189	CHEMBL259961	CC(C)CSc1nc(N)nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O
431248	CHEMBL261789	OC1=C(C(CCc2ccccc2)C3=C(O)c4ccccc4OC3=O)C(=O)Oc5ccccc15
432516	CHEMBL406296	COc1cccc(c1)C(=O)NC2CCN(Cc3ccc4cc(F)ccc4c3)CC2
432663	CHEMBL259622	CCCCCCCCC(=O)N[C@@H](CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)C(F)(F)F
432784	CHEMBL258584	O=C1OCCC1NS(=O)(=O)NCCCc2ccccc2
434230	CHEMBL273024	Cc1cc2c(nc(C)cn2c1)C#Cc3ccc(cc3)C#N
434631	CHEMBL401748	CCNCC1Cn2c(cc3ccc(cc23)C(=O)Nc4nccs4)C(=O)N1
434680	CHEMBL255748	CCOC(=O)c1cc2c(nc(C)cn2c1)C#Cc3ccc(Cl)cc3
435273	CHEMBL272526	Cc1cc(Br)c(NC(=O)c2cccc(c2)C(F)(F)F)cc1NC(=O)c3ccc4nc(NCCN5CCOCC5)sc4c3
435343	CHEMBL401984	Cc1ccc(cc1)n2nc(cc2NC(=O)c3n[nH]c4ccccc34)C(C)(C)C
435607	CHEMBL270158	CC(C)C1=C(Cl)N(C)\C(=N\S(=O)(=O)c2cccc(c2)[N+](=O)[O-])\S1
435702	CHEMBL271683	COc1ccc2cc(ccc2c1)C(C)C(=O)N3CCN(CC3)\[N+](=N\Oc4ccc(cc4[N+](=O)[O-])[N+](=O)[O-])\[O-]
435772	CHEMBL269947	Nc1ccc(cc1NC(=O)c2cccnc2)c3ccc(cc3)C(=O)O
435956	CHEMBL272152	Nc1ccc(cc1NC(=O)c2cccnc2)N3CCOCC3
436182	CHEMBL272742	CN1C(=N)N(CCc2ccc(Br)cc2)c3ccccc13
436847	CHEMBL402567	CN1C(=N)N(CC(=O)c2ccc(Cl)cc2)c3cc(C)ccc13
436966	CHEMBL404273	Nc1nccc(n1)c2ccc(NC(=O)Nc3ccc(Cl)cc3)cc2
437135	CHEMBL403437	CCCCCCCOc1ccc(cc1)C2=C(C)NC(=O)N2C3CCCCC3
437331	CHEMBL258058	Clc1nc(Cl)c2ncn(C3COc4ccccc4CO3)c2n1
437381	CHEMBL404068	Clc1ncnc2c1ncn2C3COc4ccccc4CO3
438682	CHEMBL257303	Cc1ccc(cc1c2ccc(cc2)C(=O)NCC3CC3)c4nnc(C)[nH]4
438836	CHEMBL267281	CN(C(=O)c1ccc(cc1)c2cc(ccc2C)c3oc(C)nn3)c4cccc(c4)C#N
439187	CHEMBL409521	CN(C1CCN(CC1)c2ccnc(C)c2)C(=O)CCS(=O)(=O)c3ccc4c(Cl)cccc4c3
439580	CHEMBL271764	CC1=C(Br)C(=O)Oc2c(Cl)c(O)c(Br)cc12
440264	CHEMBL271405	OCc1ccc(OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccccn4)C(=O)O)CC2)cc1Cl
440541	CHEMBL272846	COc1ccccc1Oc2ccccc2CN3CCC4(CC3)CCN(CC4)C(=O)c5cc(N)ccn5
440627	CHEMBL410051	C[C@H]1[C@@H]2CC[C@@]3(C)O[C@@H]3CC[C@@]4(C)O[C@@H]4[C@H]2OC1=O
440747	CHEMBL410453	CC(O)C(C)(O)C(=O)O[C@@H]1C[C@@]2(C)[C@H](O)CCC(=C)[C@@H]2[C@H]3OC(=O)C(=C)[C@H]13
441854	CHEMBL405928	COc1cccc2C(=O)C3=C(C=CC(C)(C)O3)C(=O)c12
442267	CHEMBL443066	CN(c1ccc(NC(=O)c2ccccc2)cc1OCc3ccccc3)S(=O)(=O)C
442321	CHEMBL272399	CCOC(=O)c1cc2ccc3c4cc(C)ccc4[nH]c3c2[nH]1
442323	CHEMBL272400	CCOC(=O)c1cc2ccc3c([nH]c4cccc(Cl)c34)c2[nH]1
442380	CHEMBL405881	[O-][N+](=O)c1ccc(cc1)S(=O)(=O)Nc2ccc(cc2OCc3ccccc3)[N+](=O)[O-]
442443	CHEMBL510978	COC[C@]12CN(C=O)C3[C@@H]4[C@H](OC)[C@H]1[C@@]3([C@H](C[C@H]2O)OC)[C@@H]5C[C@]6(O)[C@H](C[C@@]4(OC(=O)C)[C@H]5[C@H]6OC(=O)c7ccc(OC)c(OC)c7)OC
443358	CHEMBL463203	CCCCCCCCCCCCNC(=O)CCc1ccc(O)cc1
443443	CHEMBL470655	CC(=CCc1cc(cc2C=CC(C)(C)Oc12)[C@@H]3CC(=O)c4c(O)cc(O)cc4O3)C
444305	CHEMBL457941	COc1c2OCOc2ccc1[C@H]3OC[C@H]4[C@@H]3CO[C@@H]4c5ccc6OCOc6c5OC
445072	CHEMBL455101	C\C(=C/Cc1cc(ccc1O)C(=O)O)\CCC2=C(C)CC[C@H]3C(C)(C)CCC[C@]23C
445128	CHEMBL402213	C[C@@H]1C[C@@H]2[C@@](C)(CC[C@]3(C)[C@H]4CCc5c(C)c(O)c(O)cc5[C@]4(C)CC[C@@]23C)[C@H](O)C1=O
446072	CHEMBL446266	COc1cc2CCNc3c(c4c5NCCc6cc7OCOc7c(c8ccccc48)c56)c9ccccc9c(c1OC)c23
447409	CHEMBL507302	OC[C@H](O)[C@H](O)[C@@H]1O[C@@](O)(C[C@H](O)[C@H]1O)P(=O)(O)O
447526	CHEMBL455030	OC(=O)C(=O)N(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)c2ccc(cc2)N(CC=C)S(=O)(=O)c3ccc(OC(F)(F)F)cc3
448199	CHEMBL452286	CC(=O)N[C@@H]1[C@@H](OCCCC(=S)N)C=C(O[C@H]1[C@H](O)[C@H](O)CO)C(=O)O
448216	CHEMBL505018	Nc1ccc(cc1)c2cnc3c(Br)cnn3c2N
448934	CHEMBL471928	CCOC(=O)c1cnc2c(cnn2CC)c1NS(=O)(=O)c3ccccc3
449035	CHEMBL488466	CCOC(=O)CCn1ncc2c(NC3CCOCC3)c(cnc12)C(=O)OCC
449168	CHEMBL519409	COc1nc2ccccc2n3c(CCc4ccccc4)cnc13
449310	CHEMBL451777	C\C(=C/C=C/C(=C/C(=O)Nc1ccc(O)cc1O)/C)\C=C\C2=C(C)CCCC2(C)C
449311	CHEMBL451778	C\C(=C/C=C/C(=C/C(=O)Nc1ccc(O)c(F)c1)/C)\C=C\C2=C(C)CCCC2(C)C
450255	CHEMBL451805	OC(=O)c1ccc(NC(=S)C2SC(=S)N(C2=O)c3cccc(c3)C(F)(F)F)cc1O
450915	CHEMBL512539	OC(=O)c1ccccc1\C=C\2/SC(=S)N(C2=O)c3ccccc3C(F)(F)F
450916	CHEMBL472528	OC(=O)c1cccc(\C=C\2/SC(=S)N(C2=O)c3ccccc3C(F)(F)F)c1
450983	CHEMBL488016	OC(=O)c1cc(\C=C\2/SC(=S)N(C2=O)c3ccc(cc3)C(F)(F)F)ccc1O
451002	CHEMBL486841	NCCCCCCCCCNC1=CC(=O)c2cc3ccccc3cc2C1=O
452133	CHEMBL452334	CCOC(=O)c1c(Nc2ccc(OC)cc2)nc(cc1c3ccc(F)cc3)c4ccccc4
452895	CHEMBL455833	OC1Cc2c(O)cc(O)c(C3C(O)C(Oc4cc(O)cc(O)c34)c5ccc(O)c(O)c5)c2CC1c6ccc(O)c(O)c6
452945	CHEMBL488253	OC(=O)c1ccccc1Nc2ccccc2I
454754	CHEMBL505264	COc1cc(OC)cc(\C=C(/C)\c2ccc(cc2)C(F)(F)F)c1
454835	CHEMBL489283	CC\C(=C/c1cccc(F)c1)\c2cc(O)cc(O)c2
455828	CHEMBL473322	Cc1cccc(c1)C(=O)Nc2ccc(C)c(Nc3nc(c[nH]3)c4cccnc4)c2
455937	CHEMBL490677	CCCCOC(=O)CCN1C(=S)S\C(=C/c2ccc(CC)cc2)\C1=O
456532	CHEMBL461966	CNc1nc2c(N)ncnc2n1[C@@H]3O[C@H](CN(C)CCCN)[C@@H](O)[C@H]3O
456603	CHEMBL472732	COc1ccc(cc1)c2nc(ncc2C(=O)NCCOc3ccccc3)N(C)Cc4ccccc4
456762	CHEMBL473342	CCN(Cc1ccccc1)c2ncc(C(=O)NCCOc3ccccc3)c(n2)c4ccccc4
457574	CHEMBL475548	O\N=C/1\CCCc2c1c3cccc(C(=O)O)c3n2Cc4ccccc4
457779	CHEMBL514008	CCOC(=O)\C(=C\C1=C(C)C(=O)[C@@]2(O1)[C@@H](O)[C@](NC2=O)(OC)C(=O)c3ccccc3)\C
457982	CHEMBL489908	CO[C@]1(NC(=O)[C@]2(OC(=C(C)C2=O)[C@@H](O)[C@@H](O)\C=C\Cc3ccccc3)[C@H]1O)C(=O)c4ccccc4
458204	CHEMBL463885	COc1ccccc1NC(=O)Nc2cccc(Cl)c2
459400	CHEMBL470716	N(c1ccc2ccccc2c1)c3nccc(n3)c4nccs4
459628	CHEMBL470537	Clc1ccc(cc1)C(=O)N2CCN(C(=O)c3ccc(Cl)cc3)C2=S
459670	CHEMBL475416	[O-][N+](=O)c1ccccc1COc2ccc(Nc3nccc(n3)c4nccs4)cc2
459803	CHEMBL475439	Clc1ccc(C(=O)N2CCCN(C(=O)c3ccc(Cl)cc3Cl)C2=S)c(Cl)c1
460273	CHEMBL492081	COc1ccc(CNC(=O)C(=O)[C@H](Cc2ccccc2)NC(=O)C3=C(C)C=CC(=O)N3)cc1
460480	CHEMBL490762	CC1=C(C(=O)N(N1)c2ccccc2)C3(C(=O)N(C4=C3C(=O)CC(C)(C)C4)c5ccccc5Cl)C(F)(F)F
460565	CHEMBL450317	CNC(=O)[C@@H]1CCCN1C(=O)CC2CCCCC2
460673	CHEMBL490725	CC(C)C1=C(C(=O)N(N1)c2ccccc2)C3(C(=O)N(C4=C3C(=O)CC(C)(C)C4)c5ccccc5)C(F)(F)F
460739	CHEMBL523660	COCCNC(=O)[C@@H]1CCCN1C(=O)Cc2ccc3OCOc3c2
461005	CHEMBL489730	OB(O)CCCCCC(NC(=O)c1ccccc1)C(=O)Nc2cccc(c2)c3ccccc3
461036	CHEMBL490111	CCCCCS(=O)(=O)NCc1ccc(cc1)C(=O)O
461219	CHEMBL490915	OC(=O)c1cccc(NS(=O)(=O)c2ccccc2)c1
461431	CHEMBL490534	OC(=O)c1ccccc1NS(=O)(=O)Cc2ccccc2
461611	CHEMBL523654	CC(=CCc1c(O)c(CC(O)C(=C)C)c2OC=C(C(=O)c2c1O)c3ccc(O)c(O)c3)C
462614	CHEMBL463920	COc1cc2c(ccc3c(CCNC(C)C)cc(O)c(OC)c23)cc1O
462788	CHEMBL465152	Oc1cccc(CC2COC(=O)C2Cc3cccc(O)c3)c1
462860	CHEMBL516705	C[C@H]1C[C@H](OC(=O)C(=C)C)C2=C(COC(=O)C)C(=O)O[C@@H]2[C@H]3O[C@]3(C)CC[C@@H]1OC(=O)C
462862	CHEMBL465358	C[C@H]1C[C@H](OC(=O)C(=C)C)C2=C(COC(=O)C)C(=O)O/C/2=C/[C@](C)(O)CC[C@@H]1OC(=O)C
463474	CHEMBL445435	CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C(=C[C@]2(C)[C@H]3[C@H](OC(=O)c4ccccc4)[C@H](C=C)[C@](C)(O)C(=O)[C@]13O)OC(=O)C
463789	CHEMBL512638	CCCCCC[C@@H](C)C1=C(O)C(=O)[C@@H]2[C@H](O)[C@H](C)C[C@H](O)[C@H]2[C@]1(C)C(=O)\C=C/O
464523	CHEMBL455498	C[C@@H]1OC(=O)C(=C1)\C=C\CCCCCCCC\C=C\C=C
464683	CHEMBL464893	CC\C(=C\Oc1c(OC)cc(\C=C\CO)cc1OC)\C
465741	CHEMBL463638	COc1cc(\C=C\C(=O)OC\C(=C\Cc2c(O)ccc(C(=O)\C=C\c3ccc(O)cc3O)c2O)\C)ccc1O
465796	CHEMBL454705	CC1=C[C@H]2C3[C@H](C1)c4ccc(O)cc4O[C@]3(Oc5cc(cc(O)c25)c6oc7cc(O)ccc7c6)c8ccc(O)cc8O
466673	CHEMBL457491	CC(=O)c1c(O)c(C)c(O)c2c1OC3=CC(=C(\C(=N/[C@@H](CCC(=O)O)C(=O)O)\C)C(=O)[C@]23C)O
467652	CHEMBL481755	CCc1cccc(CC)c1c2cc(OC)c3C(CCCc3n2)Nc4ccccc4C(F)(F)F
468220	CHEMBL521092	NS(=O)(=O)c1cc(ccc1Cl)C(=O)N\N=C\c2oc(cc2)[N+](=O)[O-]
468261	CHEMBL448340	CC1(C)[C@H](CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)O)OC(=O)COCC(=O)O
468380	CHEMBL481768	CC1=NN(C(=O)/C/1=C\c2oc(cc2)c3ccc(cc3)S(=O)(=O)N)c4cccc(c4)C(=O)O
468527	CHEMBL481120	CC(=C)C(O)CCC(C)(O)[C@H]1Oc2ccc(C(=O)\C=C\c3ccc(O)cc3)c(O)c2[C@@H]1O
468713	CHEMBL448141	Oc1ccc(C[C@@H](C=O)N(Cc2ccccc2)C(=O)[C@H](CCCCNC(=O)OCc3ccccc3)NC(=O)c4ccccc4)cc1
468784	CHEMBL500810	NCCCC[C@H](NC(=O)c1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(OCc3ccccc3)cc2)C=O
469096	CHEMBL522886	CCCS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCc2ccc(Cl)c(Cl)c2)cc1
469442	CHEMBL494062	C[C@H](NC[C@H](O)COc1ccc(NS(=O)(=O)C)cc1)c2cccc3ccccc23
469557	CHEMBL505556	Cc1nc2ccccc2n1C3CC4COCC(C3)N4CCC5(CCN(CC5)C(=O)c6ccccc6)c7ccccc7
470326	CHEMBL523718	COc1ccc(cc1OC)c2cncc(C#N)c2Nc3cccc(Cl)c3
470663	CHEMBL462473	CN1C(=O)NC(=O)c2c1nc(N\N=C(\C)/c3ccc(cc3)[N+](=O)[O-])n2Cc4ccccc4
470735	CHEMBL516644	CN1C(=O)NC(=O)c2c1nc(N\N=C/c3cccc(c3)[N+](=O)[O-])n2CC=C
470864	CHEMBL459925	N(c1ccccc1)c2ccc(cc2)C(c3ccccc3)n4ccnc4
471409	CHEMBL517857	OC(=O)CN1C(=O)\C(=C\2/SC(=S)N(NC(=O)c3ccccc3O)C2=O)\c4ccccc14
471433	CHEMBL461852	Oc1ccccc1NC(=O)c2cc(ccc2Cl)S(=O)(=O)N3CCCCC3
471549	CHEMBL460783	OC(=O)CC1OC(=O)c2cc3C(CC(=O)O)OC(=O)c3cc12
471730	CHEMBL468074	OC(=O)C1CCCCC1C(=O)Nc2cccc(c2)C(=O)O
471735	CHEMBL467237	OC(=O)c1ccccc1C(=O)NCc2ccc(CNC(=O)c3ccccc3C(=O)O)cc2
471818	CHEMBL516484	OC(=O)c1cccc(Nc2nc3ccccc3nc2NS(=O)(=O)c4cccc(c4)[N+](=O)[O-])c1
471888	CHEMBL459743	CC(C)(C)NS(=O)(=O)c1ccc2oc3ccc(cc3c2c1)S(=O)(=O)NC(C)(C)C
472112	CHEMBL467858	COc1ccc(cc1)N(CC(=O)NC2CCCC2)C(=O)C3CSC(=O)C3
472710	CHEMBL466204	NC(=O)c1nn[nH]c1n2nnc3cc(Cl)ccc23
472711	CHEMBL468707	NC(=O)c1nn[nH]c1N2C(=O)Nc3cc(ccc23)c4ccccc4
472742	CHEMBL464440	Cc1cc(nn1c2ccccc2C(=O)N3CCc4ccccc4C3)C(=O)Nc5ccccc5
472940	CHEMBL479422	Nc1cccc(CCn2cnc3c(Nc4cccc(N)c4)ncnc23)c1
473105	CHEMBL517468	CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N3CCN(CC3)c4ncccc4C(F)(F)F)C(=O)C2
474046	CHEMBL482013	Cc1oc(nc1C(=O)N(CC(=O)O)Cc2ccccn2)c3ccccc3N
474088	CHEMBL481803	NC(=O)c1cccc2cc(c[n+]([O-])c12)c3ccccc3
474119	CHEMBL479668	Cc1oc(nc1C(=O)N(CC(=O)O)Cc2ccccn2)c3cccc(Br)c3
474430	CHEMBL516593	Cc1oc(nc1C(=O)N(CC(=O)O)Cc2ccccc2)c3ccccc3
474498	CHEMBL480835	CC(=O)Nc1cccc(c1)c2oc(C)c(n2)C(=O)N(CC(=O)O)Cc3ccccn3
474513	CHEMBL444756	CNC(=O)NC(=O)c1cccc(NC(=O)CBr)c1
475497	CHEMBL480184	Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1NC(=O)c3cnccn3
476480	CHEMBL473633	N[C@@H](CNC(=O)[C@H](Cc1ccccc1)NC(=O)CCCCl)Cc2ccccc2
477568	CHEMBL493120	COC(=O)[C@@]12CCC(=O)N1[C@H]([C@H](C2)S(=O)(=O)C=C)c3cccnc3
477735	CHEMBL493349	C(N1CCN(CC1)c2ncnc3ccccc23)c4ccc5OCOc5c4
479259	CHEMBL468943	COc1ccc(cc1)S(=O)(=O)N[C@H]2[C@H](O)CCc3ccc(NC(=O)c4cccc(OC)c4)cc23
479688	CHEMBL466827	CS(=O)(=O)Nc1ccc(CNC(=O)CCc2ccccc2)cc1F
479722	CHEMBL466637	C[C@H](N)C(=O)NCc1cccc(c1)c2c(cnn2C)c3oc(nn3)c4ccccc4
480626	CHEMBL504830	CC(C)(NC1=C(Nc2ccncc2)C(=O)C1=O)c3ccccc3
480858	CHEMBL511219	CC(NC1=C(Nc2ccncc2)C(=O)C1=O)c3cccc(NS(=O)(=O)C)c3
481836	CHEMBL502387	COc1cc(\C=C\C(=O)O[C@H]2CC[C@]34C[C@]35CC[C@]6(C)[C@H](CC[C@@]6(C)[C@@H]5CC[C@H]4C2(C)C)[C@H](C)CC[C@@H](O)C(=C)C)ccc1O
482056	CHEMBL454473	OC1=C(C(=O)c2oc3cc(O)c(O)cc3c2C1=O)c4ccccc4
482254	CHEMBL499293	CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@@H]4[C@H]5[C@@H](CC[C@]5(C)CC[C@@]4(CO)[C@]3(C)CC[C@H]2[C@@]1(C)C(=O)O)C(=C)C
483488	CHEMBL486465	COc1ccc(C[C@H]2[C@H](Cc3ccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c3)COC2=O)cc1O
483541	CHEMBL519317	C[C@H]1CC(=O)[C@@H]2[C@H]1C[C@@]3(C)CC[C@]4(C)CC[C@@H]([C@H]4[C@@H]3C\C=C/2\C=O)C(=C)C
484072	CHEMBL482601	CCCCCCCCC#C\C=C/CCCCCC(=O)O
484222	CHEMBL483824	CN(C)CCc1nccc2c3ccc(Br)cc3[nH]c12
484224	CHEMBL449671	CN(CCc1nccc2c3ccc(Br)cc3[nH]c12)CCc4nccc5c6ccc(Br)cc6[nH]c45
484283	CHEMBL503355	CCCCC\C=C(/C)\[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](C[C@H](CC=C)OC)OC)OC)OC)OC)OC)OC)OC)OC)OC)OC
484334	CHEMBL483851	COc1cc(Br)c(Br)c2Oc3c(Br)cc(Br)cc3Oc12
485521	CHEMBL522043	CO[C@@H]1[C@H](CC[C@]2(CO2)[C@]1(O)\C(=C\CC=C(C)C)\C)OC(=O)c3ccccc3
486109	CHEMBL494436	OCC(O)c1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)c(c1)C(F)(F)F
486171	CHEMBL494020	OCC(O)c1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)cc1C(F)(F)F
486577	CHEMBL447368	CC(Br)C(=O)Nc1cc(ccc1F)C(=O)NC(=O)N
486650	CHEMBL505213	CC(Br)C(=O)Nc1ccc(Br)c(c1)C(=O)NC(=O)N
486719	CHEMBL493616	NC(=O)NC(=O)c1cc(NC(=O)CBr)ccc1Br
486720	CHEMBL489966	COc1ccc(cc1NC(=O)CBr)C(=O)NC(=O)N
486782	CHEMBL454756	COC(=O)c1cc(NC(=O)CBr)cc(c1)C(=O)NC(=O)N
486851	CHEMBL493811	COc1ccc(cc1)N2CCN(CCCNS(=O)(=O)c3ccc(OC)cc3)CC2
486912	CHEMBL497328	COc1ccc(cc1)S(=O)(=O)NCCCN2CCN(CC2)C(=O)OCc3ccccc3
486916	CHEMBL454183	Cc1ccc(NC(=O)CI)cc1C(=O)NC(=O)N
488366	CHEMBL468362	Cc1onc(C)c1COCC(COP(=O)([O-])OCC[N+](C)(C)C)OCc2cccc3ccccc23
488821	CHEMBL467543	COc1ccc(cc1)c2cnc3c(ccn3c2)c4ccnc5ccccc45
488951	CHEMBL468369	CC(C)(N)CO\N=C/1\CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC(=O)[C@H]2C1
489090	CHEMBL468231	CCCCCCCOc1cc(O)c2C(=O)c3ccccc3Oc2c1
489094	CHEMBL467547	Oc1cc(OCC2CCCO2)cc3Oc4ccccc4C(=O)c13
489118	CHEMBL469022	O=C(c1ccccc1NCc2ccc3ncccc3c2)c4c[nH]c5ccncc45
489311	CHEMBL476522	Oc1cc(O)c(c2Oc3ccccc3C(=O)c12)[N+](=O)[O-]
489987	CHEMBL477347	C[C@H](N)C(=O)NCc1cccc(c1)n2nc(cc2C(=O)NC3CCCCC3)C(F)(F)F
490125	CHEMBL515937	OC(=O)c1ccc(cc1)c2ccccc2c3ccc(O)c(c3)C45CC6CC(CC(C6)C4)C5
490175	CHEMBL516288	ClC1=C2CC[C@H](N2C(=O)C(=C1)OCCc3ccc(Cl)c(Cl)c3)C(=O)N4CCCC4
490315	CHEMBL476915	Cc1ccc(\C=C\C(=O)c2ccc(O)c(O)c2O)s1
490625	CHEMBL517346	CC(C)CNC(=O)c1ccc(C)c(c1)c2ccc(cc2)C(=O)NCC3CC3
491015	CHEMBL455343	CC(=O)Nc1cccc(c1)c2ccnc(Nc3ccc(O)cc3)n2
491426	CHEMBL491193	C[C@H](Nc1cc2c(noc2cn1)C3CCCCC3C)c4ccccc4
491504	CHEMBL491195	CC1=CC(=O)n2ncc(c3ccc(Cl)cc3)c2N1
491600	CHEMBL491407	CN(C)c1ccc(\C=C\c2oc3cc(F)ccc3c2)cc1
491754	CHEMBL522461	COc1ccccc1C2=CC(=O)n3nc(C)c(c3N2)c4ccc(Br)cc4
492089	CHEMBL489161	[O-][N+](=O)c1ccc(Oc2ccc(cc2Cl)C#N)c(c1)C#N
492111	CHEMBL489577	CN1CCC(CC1)N2CCN(CC2)C(=O)c3nc4ccccc4n3Cc5ccccc5
492180	CHEMBL490406	CCC(NC(=O)c1nc2ccccc2n1Cc3ccccc3)C(=O)N4CCN(CC4)c5ccncc5
492280	CHEMBL484674	COc1cc(CN2c3ccccc3C(=O)c4ccccc24)cc(OC)c1OC
492337	CHEMBL519823	CCCCOc1cc(CN2c3ccccc3C(=O)c4ccccc24)cc(OCCCC)c1
492404	CHEMBL520018	Cc1cccc(CN2c3ccccc3C(=O)c4ccccc24)c1
492447	CHEMBL489405	C[C@@](CCC(=O)O)(NC(=O)[C@@H](N)Cc1ccc(O)c(CCO)c1)C(=O)N[C@@H](CC(=O)N)C(=O)N
492448	CHEMBL448041	C[C@@](CCC(=O)O)(NC(=O)[C@H](Cc1ccc(O)c(CCC(=O)O)c1)NC(=O)OCC2c3ccccc3c4ccccc24)C(=O)N[C@@H](CC(=O)N)C(=O)N
492783	CHEMBL484064	CC(=O)c1cccc(Oc2ccc(cc2C#N)[N+](=O)[O-])c1
493427	CHEMBL495508	CCCCOc1ccc(NC2=C(N(O)C(C)C)C(=O)C2=O)cc1
493622	CHEMBL523235	O=C1OC2(CCN(Cc3nc4ccccc4[nH]3)CC2)c5ccccc15
493844	CHEMBL505159	Cc1nn(c2NC(=O)C3=C(CSC3)c12)C(C)(C)C
494133	CHEMBL521707	CN1C(=O)CCC(C2CCN(Cc3ccc(Br)cc3)CC2)(C1=O)c4ccccc4
494221	CHEMBL495563	COc1ccc(cc1)c2cnnn2Cc3occc3
494261	CHEMBL496146	OC(=O)CC[C@H](NC(=O)N[C@@H](CCCCNCc1ccc(F)cc1)C(=O)O)C(=O)O
496338	CHEMBL515037	COC1=C(C[C@@H]2C(=C)CC[C@H]3[C@@]4(C)CC=CO[C@@H]4CC[C@]23C)C(=O)C(=C(C)O1)C
497154	CHEMBL476804	COc1ccc(CCN2c3ccccc3OS(=O)(=O)c4cccnc24)cc1
497973	CHEMBL518731	NC(=O)c1cc2c(Oc3ccc(cc3)c4ccccc4)cncc2s1
498879	CHEMBL471109	CC(C)C[C@H](NC(=O)Cc1c[nH]c2ccc(OP(=O)(O)O)cc12)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N
498883	CHEMBL502869	C[C@@H](O)[C@H](NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]1CC[C@H]2CC[C@H](NC(=O)[C@H](Cc3ccc(OP(=O)(O)O)cc3)NC(=O)C)C(=O)N12)C(=O)N
499492	CHEMBL499291	FC(F)(F)c1ccc(cc1)c2cc(NC(=O)CS)[nH]n2
499495	CHEMBL491852	COc1ccc(cc1)c2cc(NC(=O)CS)[nH]n2
499557	CHEMBL489617	FC(F)(F)c1ccccc1c2cc(NC(=O)CS)[nH]n2
499968	CHEMBL453781	CC(=C)N1Cc2cccc3NC(=O)N(CC1(C)C)c23
500094	CHEMBL519538	C[C@@H]1[C@H](C)N2C(=S)Nc3cccc(CN1C=C(C)C)c23
500288	CHEMBL446932	C[C@H]1CN2C(=O)Nc3cccc(CN1C=C(C)C)c23
500506	CHEMBL485509	COc1ccc2CN(C=C(C)C)[C@@H](C)CN3C(=S)Nc1c23
502265	CHEMBL496235	CC(C)C(=O)O[C@@H]1CC\C(=C/[C@@H]2OC(=O)C(=C2C[C@H]3C(=CC(=O)[C@H](OC(=O)C)[C@]13C)C)C)\C
502282	CHEMBL496248	CCC(=O)O[C@@H]1CC\C(=C/[C@@H]2OC(=O)C(=C2C[C@H]3C(=C[C@H](OC(=O)C)[C@H](OC(=O)C)[C@]13C)C)C)\C
502750	CHEMBL497886	COC(=O)[C@H]1[C@H](CO)Cc2cc(OC)c(OC)c(OC)c2[C@@H]1c3ccc(O)c(OC)c3
502882	CHEMBL504881	CCCCCCCCCCCC[C@@H](O)[C@H]1CC[C@H](O1)[C@@H](O)CCCCC(=O)CCCCC(O)CCC2=C[C@H](C)OC2=O
503327	CHEMBL465177	COC(=O)c1cc2oc1C[C@@H](C[C@@H](OC(=O)C)[C@]34O[C@H]3[C@H](C[C@@]5(C)O[C@H]25)OC4=O)C(=C)C
