"doc_id","molregno","standard_relation","standard_value","standard_units","standard_flag","standard_type","pchembl_value","canonical_smiles","compound_chembl_id"
61519,1332795,"=",2511.89,"nM",1,"EC50",5.6,"CCCCN(C(=O)c1ccc(cc1)C(F)(F)F)c2nnc(s2)c3ccc4cc[nH]c4c3","CHEMBL2011743"
61519,1332796,"=",79.43,"nM",1,"EC50",7.1,"CCCCN(C(=O)c1ccc(cc1)C(F)(F)F)c2nnc(s2)c3ccc4CNCc4c3","CHEMBL2011744"
61519,1332797,"=",251.19,"nM",1,"EC50",6.6,"CCCCN(C(=O)c1ccc(cc1)C(F)(F)F)c2nnc(s2)c3cccc4ccoc34","CHEMBL2011745"
61519,1332798,"=",0.03981,"nM",1,"EC50",10.4,"CCCCN(C(=O)c1ccc(cc1)C(F)(F)F)c2nnc(s2)c3cccc4c3ccn4CCC(=O)O","CHEMBL2011746"
61519,1332799,"=",0.3981,"nM",1,"EC50",9.4,"CCCCN(C(=O)c1ccc(cc1)C(F)(F)F)c2nnc(s2)c3ccc(CCC(=O)O)c4c3ccn4C","CHEMBL2011747"
61519,1332800,"=",1.585,"nM",1,"EC50",8.8,"CCCCN(C(=O)c1ccc(cc1)C(F)(F)F)c2nnc(s2)c3cccc4c3c(Cl)cn4CCC(=O)O","CHEMBL2010813"
61519,1332769,"=",1000,"nM",1,"EC50",6,"CCCCN(C(=O)c1ccc(Cl)cc1)c2nnc(s2)c3cccnc3","CHEMBL2011717"
61519,1332801,"=",1000,"nM",1,"EC50",6,"CCCCN(C(=O)C1CCCCC1)c2nnc(s2)c3cccc(F)c3","CHEMBL2011748"
61628,1336054,"=",0.03981,"nM",1,"EC50",10.4,"CNC(=O)CCc1c[nH]c2c(cccc12)c3noc(n3)c4ccc(OC(C)C)c(Cl)c4","CHEMBL2018321"
61628,1336055,"=",0.07943,"nM",1,"EC50",10.1,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4c(CCc5nnn[nH]5)c[nH]c34","CHEMBL2018322"
61628,1335906,"=",2.512,"nM",1,"EC50",8.6,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4c(ccn4CCC(=O)O)c3","CHEMBL2018174"
61628,1335907,"=",398.11,"nM",1,"EC50",6.4,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4ccn(CCC(=O)O)c4c3","CHEMBL2018175"
61628,1335908,"=",0.01259,"nM",1,"EC50",10.9,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4c(CCC(=O)O)c[nH]c34","CHEMBL2018176"
61628,1335909,"=",0.2512,"nM",1,"EC50",9.6,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4c(CCC(=O)O)c[nH]c4c3","CHEMBL2018177"
61628,1335910,"=",0.1995,"nM",1,"EC50",9.7,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc4[nH]c(CCC(=O)O)cc4c3","CHEMBL2018178"
61628,1335911,"=",0.3981,"nM",1,"EC50",9.4,"CC(C)Oc1ncc(cc1Cl)c2onc(n2)c3cccc4c(CCC(=O)O)c[nH]c34","CHEMBL2018179"
61628,1336039,"=",0.2512,"nM",1,"EC50",9.6,"CC(C)Oc1ncc(cc1C(F)(F)F)c2onc(n2)c3cccc4c(CCC(=O)O)c[nH]c34","CHEMBL2018306"
61628,1336040,"=",1.585,"nM",1,"EC50",8.8,"CC(C)Oc1ncc(cc1C)c2onc(n2)c3cccc4c(CCC(=O)O)c[nH]c34","CHEMBL2018307"
61628,1336041,"=",100,"nM",1,"EC50",7,"COc1cc(cnc1OC(C)C)c2onc(n2)c3cccc4c(CCC(=O)O)c[nH]c34","CHEMBL2018308"
61628,1336042,"=",3.162,"nM",1,"EC50",8.5,"CCOc1ccc(cc1OCC)c2onc(n2)c3cccc4c(CCC(=O)O)c[nH]c34","CHEMBL2018309"
61628,1336043,"=",1258.93,"nM",1,"EC50",5.9,"COc1ccc(cc1OC)c2onc(n2)c3cccc4c(CCC(=O)O)c[nH]c34","CHEMBL2018310"
61628,1336044,">",3162.28,"nM",1,"EC50",,"OC(=O)CCc1c[nH]c2c(cccc12)c3noc(n3)c4ccc5OCCOc5c4","CHEMBL2018311"
61628,1336045,"=",398.11,"nM",1,"EC50",6.4,"CC1(C)Oc2ccc(cc2O1)c3onc(n3)c4cccc5c(CCC(=O)O)c[nH]c45","CHEMBL2018312"
61628,1336046,"=",3162.28,"nM",1,"EC50",5.5,"OC(=O)CCc1c[nH]c2c(cccc12)c3noc(n3)c4ccc(Cl)cc4","CHEMBL2018313"
61628,1336047,">",10000,"nM",1,"EC50",,"OC(=O)CCc1c[nH]c2c(cccc12)c3noc(n3)C4CCCCC4","CHEMBL2018314"
61628,1336048,">",10000,"nM",1,"EC50",,"OC(=O)CCc1c[nH]c2c(cccc12)c3noc(n3)C4CCOCC4","CHEMBL2018315"
61628,1336049,"=",5.012,"nM",1,"EC50",8.3,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4c(c[nH]c34)C(=O)O","CHEMBL2018316"
61628,1336050,"=",39.81,"nM",1,"EC50",7.4,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4c(CC(=O)O)c[nH]c34","CHEMBL2018317"
61628,1336051,"=",0.3981,"nM",1,"EC50",9.4,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4c(CCCC(=O)O)c[nH]c34","CHEMBL2018318"
61628,1336052,"=",0.05012,"nM",1,"EC50",10.3,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4c(CCCCC(=O)O)c[nH]c34","CHEMBL2018319"
61628,1336053,"=",0.03162,"nM",1,"EC50",10.5,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4c(CCC(=O)N)c[nH]c34","CHEMBL2018320"
61628,1336056,"=",0.00631,"nM",1,"EC50",,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4c(CCC(=O)O)cn(C)c34","CHEMBL2018323"
61628,1336057,"=",0.3162,"nM",1,"EC50",9.5,"CCn1cc(CCC(=O)O)c2cccc(c3noc(n3)c4ccc(OC(C)C)c(Cl)c4)c12","CHEMBL2018324"
61628,1336058,"=",199.53,"nM",1,"EC50",6.7,"CCCn1cc(CCC(=O)O)c2cccc(c3noc(n3)c4ccc(OC(C)C)c(Cl)c4)c12","CHEMBL2018325"
61628,1336059,"=",19.95,"nM",1,"EC50",7.7,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cccc4c(CCC(=O)O)cn(C(C)C)c34","CHEMBL2018326"
61628,1336060,"=",6.31,"nM",1,"EC50",8.2,"COc1ccc(c2noc(n2)c3ccc(OC(C)C)c(Cl)c3)c4c1c(CCC(=O)O)cn4C","CHEMBL2018327"
61628,1336061,"<",0.01,"nM",1,"EC50",,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3ccc(F)c4c(CCC(=O)O)cn(C)c34","CHEMBL2018328"
61628,1336062,"<",0.01,"nM",1,"EC50",,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3cc(F)cc4c(CCC(=O)O)cn(C)c34","CHEMBL2018329"
61628,1336063,"=",25.12,"nM",1,"EC50",7.6,"CC(C)Oc1ccc(cc1Cl)c2onc(n2)c3c(F)ccc4c(CCC(=O)O)cn(C)c34","CHEMBL2018330"
61585,1335531,"=",430,"nM",1,"EC50",6.37,"COc1ccccc1C(=O)NC(=S)Nc2ccc(N3CCCCC3)c(Cl)c2","CHEMBL2017803"
61585,1335532,"=",230,"nM",1,"EC50",6.64,"COc1ccccc1C(=O)NC(=O)Nc2ccc(N3CCCCC3)c(Cl)c2","CHEMBL2017804"
61585,1335533,"=",13,"nM",1,"EC50",7.89,"COc1ccccc1C(=O)NC(=O)Nc2ccc(N3CCCCC3)c(c2)C(F)(F)F","CHEMBL2017805"
61585,1335534,"=",68,"nM",1,"EC50",7.17,"COc1ccccc1C(=O)NC(=O)Nc2ccc(c3ccccc3)c(c2)C(F)(F)F","CHEMBL2017806"
61585,1335535,"=",5.4,"nM",1,"EC50",8.27,"COc1ccccc1C(=O)NC(=O)Nc2ccc(c3ccccc3)c(c2)C(C)C","CHEMBL2017807"
61585,1335536,"=",13,"nM",1,"EC50",7.89,"COc1ccccc1C(=O)NC(=O)Nc2ccc(c3ccccn3)c(c2)C(F)(F)F","CHEMBL2017808"
61585,1335537,"=",38,"nM",1,"EC50",7.42,"COc1ccccc1C(=O)NC(=O)Nc2ccc(c3nccs3)c(c2)C(F)(F)F","CHEMBL2017809"
61585,1335538,"=",14,"nM",1,"EC50",7.85,"COc1ccccc1C(=O)NC(=O)Nc2ccc(C(C)C)c(c2)C(F)(F)F","CHEMBL2017810"
61585,1335539,"=",6.8,"nM",1,"EC50",8.17,"COc1ccccc1C(=O)NC(=O)Nc2ccc(OCC(F)(F)F)c(c2)C(F)(F)F","CHEMBL2017811"
61585,1273791,"=",35,"nM",1,"EC50",7.46,"COc1ccncc1C(=O)NC(=O)Nc2ccc(c3ccccc3)c(c2)C(F)(F)F","CHEMBL1938952"
61764,1280289,"=",4,"nM",1,"EC50",8.4,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3noc(n3)c4ccc(Oc5ccccc5)cc4","CHEMBL1951304"
61764,1338077,"=",22,"nM",1,"EC50",7.66,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3cc(on3)c4ccc(Oc5ccccc5)cc4","CHEMBL2022706"
61764,1338076,"=",15,"nM",1,"EC50",7.82,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3onc(c3)c4ccc(Oc5ccccc5)cc4","CHEMBL2022705"
61764,1338075,"=",54,"nM",1,"EC50",7.27,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3oc(nn3)c4ccc(Oc5ccccc5)cc4","CHEMBL2022704"
61764,1338078,"=",25,"nM",1,"EC50",7.6,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3nnc(s3)c4ccc(Oc5ccccc5)cc4","CHEMBL2022707"
61764,1338079,"=",90,"nM",1,"EC50",7.05,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3oc(cn3)c4ccc(Oc5ccccc5)cc4","CHEMBL2022708"
61764,1338272,"=",300,"nM",1,"EC50",6.52,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3oc(nc3)c4ccc(Oc5ccccc5)cc4","CHEMBL2022899"
61764,1338273,"=",4.5,"nM",1,"EC50",8.35,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(Oc5ccccc5)cc4","CHEMBL2022900"
61764,1338274,"=",35,"nM",1,"EC50",7.46,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3cnc(s3)c4ccc(Oc5ccccc5)cc4","CHEMBL2022901"
61764,1338275,"=",10,"nM",1,"EC50",8,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(OC(C)C)cc4","CHEMBL2022902"
61764,1338276,"=",3.4,"nM",1,"EC50",8.47,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(OC(C)C)c(C)c4","CHEMBL2022903"
61764,1338277,"=",3.4,"nM",1,"EC50",8.47,"CCc1cc(ccc1OC(C)C)c2cnc(s2)c3sc(CN4CC(C4)C(=O)O)cc3CC","CHEMBL2022904"
61764,1338278,"=",1.1,"nM",1,"EC50",8.96,"CCCc1cc(ccc1OC(C)C)c2cnc(s2)c3sc(CN4CC(C4)C(=O)O)cc3CC","CHEMBL2022905"
61764,1338279,"=",1.3,"nM",1,"EC50",8.89,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(OC(C)C)c(c4)C(C)C","CHEMBL2022906"
61764,1338280,"=",5.8,"nM",1,"EC50",8.24,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(OC(C)C)c(F)c4","CHEMBL2022907"
61764,1338281,"=",3.2,"nM",1,"EC50",8.49,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(OC(C)C)c(Cl)c4","CHEMBL2022908"
61764,1338282,"=",3.5,"nM",1,"EC50",8.46,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3ncc(s3)c4ccc(C(C)C)c(C)c4","CHEMBL2022909"
61764,1338283,"=",6,"nM",1,"EC50",8.22,"CC[C@H](C)Oc1ccc(cc1C)c2cnc(s2)c3sc(CN4CC(C4)C(=O)O)cc3CC","CHEMBL2022910"
61764,1338284,"=",8,"nM",1,"EC50",8.1,"CC[C@@H](C)Oc1ccc(cc1C)c2cnc(s2)c3sc(CN4CC(C4)C(=O)O)cc3CC","CHEMBL2022911"
61764,1338285,"=",11,"nM",1,"EC50",7.96,"CCc1cc(CN2CC(C2)C(=O)O)sc1c3cnc(s3)c4ccc(OC(C)C)c(C)c4","CHEMBL2022912"
